GEOID,Above75_WholeNum,Above75_WhiteNum,Above75_NHWhiteNum,Above75_BlackNum,Above75_NHBlackNum,Above75_WholeRate,Above75_WhiteRate,Above75_NHWhiteRate,Above75_BlackRate,Above75_NHBlackRate,Above65_WholeNum,Above65_WhiteNum,Above65_NHWhiteNum,Above65_BlackNum,Above65_NHBlackNum,Above65_WholeRate,Above65_WhiteRate,Above65_NHWhiteRate,Above65_BlackRate,Above65_NHBlackRate,Above15_WholeNum,Above15_WhiteNum,Above15_NHWhiteNum,Above15_BlackNum,Above15_NHBlackNum,Above15_WholeRate,Above15_WhiteRate,Above15_NHWhiteRate,Above15_BlackRate,Above15_NHBlackRate,Above20_WholeNum,Above20_WhiteNum,Above20_NHWhiteNum,Above20_BlackNum,Above20_NHBlackNum,Above20_WholeRate,Above20_WhiteRate,Above20_NHWhiteRate,Above20_BlackRate,Above20_NHBlackRate,A20T74_WholeNum,A20T74_WhiteNum,A20T74_NHWhiteNum,A20T74_BlackNum,A20T74_NHBlackNum,A20T74_WholeRate,A20T74_WhiteRate,A20T74_NHWhiteRate,A20T74_BlackRate,A20T74_NHBlackRate,A15T74_WholeNum,A15T74_WhiteNum,A15T74_NHWhiteNum,A15T74_BlackNum,A15T74_NHBlackNum,A15T74_WholeRate,A15T74_WhiteRate,A15T74_NHWhiteRate,A15T74_BlackRate,A15T74_NHBlackRate
21047,3992,3301,3275,613,612,5.665545479059338,6.528618329971124,7.124521406195615,3.9312512024626436,4.040937603169363,8983,7238,7174,1502,1495,12.748896552702913,14.315098295162375,15.606508875739644,9.632527416148271,9.871244635193133,53889,39522,36387,11653,11368,76.48060629284285,78.16542067165064,79.15723981900452,74.73225165138203,75.06107626279301,49305,36425,33594,10530,10282,69.97487972069656,72.04026739448598,73.08127392969021,67.53030205861604,67.89039286893365,45313,33124,30319,9917,9670,64.30933424163722,65.51164906451486,65.9567525234946,63.599050856153404,63.84945526576428,49897,36221,33112,11040,10756,70.81506081378352,71.63680234167951,72.03271841280892,70.80100044891938,71.02013865962363
21049,2695,2523,2491,134,134,7.431817555083694,7.511611289746338,7.635249042145594,7.6440387906446094,7.822533566841798,6609,6214,6159,315,313,18.225188208366657,18.500654995831844,18.87816091954023,17.969195664575015,18.27203736135435,29575,27584,26938,1422,1396,81.55695888371068,82.12456829820174,82.56858237547893,81.11808328579578,81.4944541739638,27481,25691,25154,1302,1278,75.78247800788682,76.48862689055616,77.10038314176245,74.27267541357672,74.6059544658494,24786,23168,22663,1168,1144,68.35066045280314,68.9770156008098,69.46513409961685,66.62863662293212,66.78342089900758,26880,25061,24447,1288,1262,74.12514132862698,74.61295700845541,74.93333333333332,73.47404449515118,73.671920607122
21051,1150,1103,1093,17,17,5.778604090246722,5.8817255905721755,5.940540246752541,2.085889570552147,2.1739130434782608,3099,3003,2987,47,47,15.572081804934426,16.013437849944008,16.234577966193815,5.766871165644172,6.010230179028133,16483,15492,15187,752,722,82.82498366916235,82.61078227483603,82.5425294852981,92.26993865030676,92.32736572890026,15336,14435,14148,692,664,77.0614541982815,76.97435077054338,76.89548345018751,84.9079754601227,84.91048593350384,14186,13332,13055,675,647,71.28285010803476,71.09262517997121,70.95494320343498,82.82208588957054,82.73657289002557,15333,14389,14094,735,705,77.04637957891563,76.72905668426385,76.60198923854557,90.1840490797546,90.153452685422
21053,849,826,819,5,5,8.308866705813271,8.329131793889282,8.443298969072165,8.19672131147541,9.803921568627452,2018,1975,1955,8,8,19.749461734194558,19.915296964807904,20.15463917525773,13.114754098360656,15.686274509803921,8373,8144,8002,48,42,81.94362889019378,82.12160935766865,82.49484536082474,78.68852459016394,82.35294117647058,7753,7560,7441,37,31,75.87590526521825,76.23273167288495,76.71134020618557,60.65573770491803,60.78431372549019,6904,6734,6622,32,26,67.56703855940496,67.90359987899566,68.2680412371134,52.459016393442624,50.98039215686274,7524,7318,7183,43,37,73.6347621843805,73.79247756377937,74.05154639175258,70.49180327868852,72.54901960784314
21055,806,784,781,10,10,9.152850329320918,9.178178412549755,9.24041646947468,10.416666666666668,11.11111111111111,1880,1841,1833,15,15,21.349080172609582,21.552329665183798,21.687174633222906,15.625,16.666666666666664,7214,7011,6955,82,80,81.92141721553486,82.0767970030438,82.2882158069096,85.41666666666666,88.88888888888889,6691,6507,6457,74,74,75.98228480581422,76.17653945211894,76.3961192617132,77.08333333333334,82.22222222222221,5885,5723,5676,64,64,66.8294344764933,66.99836103956919,67.15570279223853,66.66666666666666,71.11111111111111,6408,6227,6174,72,70,72.76856688621395,72.89861859049402,73.04779933743492,75.0,77.77777777777779
21057,645,611,605,22,20,9.752041124886604,9.751037344398341,9.79598445595855,11.34020618556701,10.471204188481675,1507,1441,1427,48,46,22.785001511944362,22.997127353973827,23.105569948186528,24.742268041237114,24.083769633507853,5445,5199,5132,156,154,82.32537042636831,82.97159272263008,83.09585492227978,80.41237113402062,80.6282722513089,5108,4887,4829,148,146,77.23011793166012,77.99233961059687,78.18976683937824,76.28865979381443,76.43979057591623,4463,4276,4224,126,126,67.47807680677352,68.24130226619853,68.39378238341969,64.94845360824742,65.96858638743456,4800,4588,4527,134,134,72.5733293014817,73.22055537823172,73.29987046632125,69.0721649484536,70.15706806282722
21059,7452,7171,7114,203,200,7.34107633655466,7.811972329647585,8.001799673809122,3.918162516888631,3.9984006397441028,17547,16767,16646,572,565,17.28581138989863,18.26570074622801,18.72335639165401,11.040339702760086,11.295481807277088,80928,74267,72519,4016,3897,79.72337973224577,80.9052780652541,81.56909060232833,77.51399343756032,77.90883646541383,74516,68714,67293,3630,3525,73.40682290589197,74.85592897216624,75.69090602328328,70.06369426751591,70.4718112754898,67064,61543,60179,3427,3325,66.0657465693373,67.04395664251865,67.68910634947416,66.1455317506273,66.4734106357457,73476,67096,65405,3813,3697,72.38230339569111,73.09330573560652,73.5672909285192,73.59583092067169,73.91043582566972
21061,1083,1056,1053,8,8,8.91358024691358,9.053497942386832,9.150156412930135,3.3333333333333335,3.4782608695652173,2601,2549,2539,13,13,21.40740740740741,21.853566529492454,22.062912756343415,5.416666666666667,5.6521739130434785,10401,10002,9887,211,207,85.60493827160494,85.75102880658436,85.91414668057004,87.91666666666667,90.0,9671,9383,9284,120,118,79.59670781893004,80.44410150891632,80.67431352102885,50.0,51.30434782608696,8588,8327,8231,112,110,70.68312757201646,71.39060356652949,71.52415710809872,46.666666666666664,47.82608695652174,9318,8946,8834,203,199,76.69135802469135,76.69753086419753,76.7639902676399,84.58333333333333,86.52173913043478
21063,641,627,626,3,3,8.527338033790075,8.827256088976489,8.88321271463034,1.0452961672473868,1.0752688172043012,1530,1508,1505,3,3,20.3538645736331,21.23046600028157,21.356605647793387,1.0452961672473868,1.0752688172043012,6410,6042,6000,281,277,85.27338033790076,85.06264958468253,85.14261387824607,97.90940766550523,99.2831541218638,6052,5694,5654,279,275,80.51084209125982,80.16331127692524,80.23272314460054,97.21254355400697,98.56630824372759,5411,5067,5028,276,272,71.98350405746974,71.33605518794876,71.3495104299702,96.16724738675958,97.4910394265233,5769,5415,5374,278,274,76.74604230411069,76.23539349570603,76.25940116361572,96.86411149825784,98.2078853046595
21065,1046,1032,1025,2,2,7.415284276194527,7.460420733029712,7.49104728495213,2.941176470588235,3.225806451612903,2712,2675,2664,4,4,19.22586133560187,19.337815369045035,19.46941460206095,5.88235294117647,6.451612903225806,11628,11437,11337,48,46,82.43300723096554,82.67910070122171,82.85463714097786,70.58823529411765,74.19354838709677,10822,10652,10565,43,41,76.71912661278888,77.00426516301597,77.21259957611635,63.23529411764706,66.12903225806451,9776,9620,9540,41,39,69.30384233659436,69.54384442998627,69.72155229116423,60.29411764705882,62.903225806451616,10582,10405,10312,46,44,75.01772295477102,75.218679968192,75.36358985602573,67.64705882352942,70.96774193548387
21067,17773,15443,15208,1890,1870,5.499888597316433,6.190571634731019,6.656424666587882,3.7567084078711988,3.8440191584270353,44820,38358,37648,5148,5087,13.869634104074862,15.376413052192737,16.478240126755693,10.232558139534884,10.456965486052583,266759,210037,195934,39663,38609,82.54907907114918,84.19666479595928,85.75880527506773,78.83720930232559,79.36563405759863,244395,193690,181360,35667,34778,75.6284968064564,77.64371041449532,79.37987753369137,70.89445438282648,71.49053384586922,226622,178247,166152,33777,32908,70.12860820913997,71.45313877976429,72.72345286710349,67.13774597495528,67.64651468744218,248986,194594,180726,37773,36739,77.04919047383275,78.00609316122825,79.10238060847985,75.08050089445439,75.52161489917158
21069,1074,1054,1048,13,13,7.365749948563198,7.462475219484565,7.516855544398221,5.8558558558558556,6.341463414634147,2624,2564,2557,38,36,17.99602222069817,18.15349759274993,18.34026681968154,17.117117117117118,17.560975609756095,11678,11342,11219,184,174,80.09052877031753,80.3030303030303,80.46908621431645,82.88288288288288,84.8780487804878,10699,10405,10308,170,162,73.37631163843358,73.66893231379213,73.9348730454741,76.57657657657657,79.02439024390245,9625,9351,9260,157,149,66.01056168987039,66.20645709430755,66.4180175010759,70.72072072072072,72.6829268292683,10604,10288,10171,171,161,72.72477882175434,72.84055508354574,72.95223066991822,77.02702702702703,78.53658536585367
21071,2545,2480,2470,15,15,7.151086009722104,7.138334004950781,7.168770860542736,3.807106598984772,3.926701570680628,6706,6576,6556,46,46,18.842900896344375,18.928098555063038,19.02771731243651,11.6751269035533,12.041884816753926,29105,28483,28308,332,326,81.78088735283374,81.98434171895687,82.15933826730519,84.26395939086294,85.34031413612566,27018,26507,26383,248,242,75.91671583916379,76.29670139888319,76.5723407342911,62.944162436548226,63.35078534031413,24473,24027,23913,233,227,68.76562982944168,69.15836739393242,69.40356987374837,59.13705583756346,59.424083769633505,26560,26003,25838,317,311,74.62980134311164,74.8460077140061,74.99056740676244,80.45685279187818,81.41361256544502
21073,3689,3483,3454,159,159,7.2346100292208435,8.095481591669767,8.315878175033104,2.938458695250416,3.0068078668683813,9381,8724,8664,510,508,18.397364240748367,20.277054667162513,20.859516070783677,9.425244871557938,9.606656580937972,42197,35995,34997,4458,4374,82.75381930144535,83.66260691706954,84.25905862525582,82.38772870079468,82.71558245083207,38935,33749,32877,3693,3622,76.35661195112863,78.442264782447,79.15492957746478,68.24986139345776,68.4947049924357,35246,30266,29423,3534,3463,69.12200192190778,70.34678319077724,70.83905140243168,65.31140269820736,65.48789712556732,38508,32512,31543,4299,4215,75.51920927222451,75.56712532539977,75.9431804502227,79.44927000554426,79.70877458396369
21075,473,418,415,50,50,7.924275423018931,9.793814432989691,9.949652361543993,3.4246575342465753,3.4626038781163437,1238,1023,1018,196,196,20.740492544814877,23.969072164948454,24.406617118197076,13.424657534246576,13.573407202216067,4902,3596,3538,1165,1154,82.12430892946892,84.25492033739457,84.82378326540399,79.7945205479452,79.91689750692521,4590,3385,3334,1079,1070,76.89730273077568,79.31115276476102,79.932869815392,73.9041095890411,74.09972299168976,4117,2967,2919,1029,1020,68.97302730775674,69.51733833177131,69.983217453848,70.47945205479452,70.6371191135734,4429,3178,3123,1115,1104,74.20003350645,74.46110590440487,74.87413090385998,76.36986301369863,76.45429362880887
21077,464,451,446,10,10,5.231705942045326,5.327820437093917,5.525272547076313,6.802721088435375,8.0,1257,1220,1205,26,26,14.17296200248055,14.412285883047844,14.92814667988107,17.687074829931973,20.8,7125,6856,6597,116,101,80.33600180403653,80.9923213230951,81.72695738354807,78.91156462585033,80.80000000000001,6544,6317,6107,105,93,73.7850941481565,74.62492616656822,75.6565906838454,71.42857142857143,74.4,6080,5866,5661,95,83,68.55338820611118,69.29710572947431,70.13131813676908,64.62585034013605,66.4,6661,6405,6151,106,91,75.1042958619912,75.66450088600118,76.20168483647176,72.10884353741497,72.8
21079,1326,1274,1261,36,36,7.505943620513982,7.52465890969228,7.591355126121245,9.6,10.027855153203342,3242,3135,3105,72,72,18.351635910789085,18.516330990490815,18.69243272530251,19.2,20.055710306406684,14443,13927,13701,292,281,81.75591531755916,82.25739767290769,82.48148817048944,77.86666666666666,78.27298050139275,13420,12941,12748,275,266,75.96513075965132,76.43376055755714,76.74432604900367,73.33333333333333,74.09470752089136,12094,11667,11487,239,230,68.45918713913733,68.90910164786487,69.15297092288243,63.733333333333334,64.06685236768801,13117,12653,12440,256,245,74.24997169704517,74.7327387632154,74.89013304436818,68.26666666666667,68.24512534818942
21081,1395,1372,1358,6,6,5.56464158921377,5.6523709471429155,5.7447438554930415,2.3622047244094486,2.643171806167401,3520,3458,3429,18,18,14.041246160596755,14.246281876982655,14.505689749989426,7.086614173228346,7.929515418502203,19567,19006,18618,208,186,78.0525748932945,78.30099287273926,78.75967680527941,81.88976377952756,81.93832599118943,17892,17401,17071,194,174,71.37101599585145,71.68870761751741,72.21540674309404,76.37795275590551,76.65198237885463,16497,16029,15713,188,168,65.80637440663767,66.03633667037448,66.470662887601,74.01574803149606,74.00881057268722,18172,17634,17260,202,180,72.48793330408073,72.64862192559634,73.01493294978637,79.52755905511812,79.29515418502203
21083,3046,2936,2904,77,77,8.173670369774056,8.523980954592963,9.05603891851436,4.882688649334179,5.160857908847185,7024,6761,6682,178,178,18.848279933451405,19.628962954360702,20.83762123054854,11.28725428027901,11.93029490616622,29799,27905,26327,1193,1170,79.96296892609885,81.01556149111602,82.09997817070509,75.64996829422955,78.41823056300268,27517,25886,24528,1074,1053,73.83942467664896,75.1538729531994,76.4898493778651,68.10399492707673,70.57640750670241,24471,22950,21624,997,976,65.6657543068749,66.62989199860644,67.43381045935072,63.22130627774255,65.41554959785523,26753,24969,23423,1116,1093,71.7892985563248,72.49158053652305,73.04393925219073,70.76727964489538,73.25737265415549
21085,1891,1860,1839,7,7,7.1555606009005945,7.257403722345781,7.265041678189073,2.1875,2.26537216828479,4781,4694,4656,25,25,18.091345971922653,18.31518982402747,18.393710741516216,7.8125,8.090614886731391,21346,20730,20491,288,283,80.77345139440723,80.8849350345312,80.95049974321495,90.0,91.58576051779936,19712,19171,18960,261,257,74.59038104968404,74.80198212961879,74.90222415359696,81.5625,83.1715210355987,17821,17311,17121,254,250,67.43482044878344,67.54457840727301,67.6371824754079,79.375,80.90614886731392,19455,18870,18652,281,276,73.61789079350665,73.62753131218541,73.68545806502588,87.8125,89.32038834951457
21087,978,937,922,24,24,8.938853852481492,8.948524496227677,8.953194795105846,10.762331838565023,11.11111111111111,2307,2219,2193,53,53,21.08582396490266,21.191863241333206,21.295397164497963,23.766816143497756,24.537037037037038,9084,8721,8600,187,183,83.02714559912256,83.28717409989494,83.51136142940376,83.85650224215246,84.72222222222221,8480,8148,8040,175,172,77.50662645096426,77.81491739088912,78.0734123130705,78.47533632286996,79.62962962962963,7502,7211,7118,151,148,68.56777259848276,68.86639289466144,69.12021751796466,67.71300448430493,68.51851851851852,8106,7784,7678,163,159,74.08829174664108,74.33864960366728,74.55816663429792,73.09417040358744,73.61111111111111
21089,3212,3144,3133,22,21,9.151518605048722,9.234022556390977,9.292048521517335,7.142857142857142,7.3426573426573425,7469,7297,7271,48,47,21.280414838452334,21.43150845864662,21.56478927543969,15.584415584415584,16.433566433566433,28945,28157,27905,249,229,82.46908655763862,82.69795582706767,82.76240472165377,80.84415584415584,80.06993006993007,26915,26203,25987,233,215,76.6852812126047,76.95899906015038,77.0738796452828,75.64935064935064,75.17482517482517,23703,23059,22854,211,194,67.53376260755599,67.7249765037594,67.78183112376546,68.5064935064935,67.83216783216784,25733,25013,24772,227,208,73.3175679525899,73.46393327067669,73.47035620013644,73.7012987012987,72.72727272727273
21091,634,619,613,10,10,7.268975005732631,7.34195231882339,7.380207079219842,7.4074074074074066,8.0,1541,1508,1498,17,17,17.667966062829628,17.88637172340173,18.03515530941488,12.592592592592592,13.600000000000001,6941,6720,6633,108,104,79.58037147443247,79.70584746767881,79.8579340235974,80.0,83.2,6340,6157,6081,98,94,72.6897500573263,73.0281105444194,73.21213580544185,72.5925925925926,75.2,5706,5538,5468,88,84,65.42077505159367,65.68615822559602,65.83192872622202,65.18518518518519,67.2,6307,6101,6020,98,94,72.31139646869984,72.36389514885542,72.47772694437757,72.5925925925926,75.2
21093,6471,5757,5658,438,433,5.831936408370735,6.446014488696801,6.730025811516456,3.1185475258098965,3.2159833630421866,16027,14054,13807,1243,1216,14.444204113268084,15.736023558128338,16.423023396890724,8.850124599501601,9.031491384432561,88262,71907,68096,11151,10766,79.54541357991312,80.51303870743806,80.9982038990853,79.39480242079031,79.96137849079025,81127,66511,63131,10145,9813,73.11505254240343,74.47122974773545,75.09248135504514,72.23211107155572,72.88324420677363,74656,60754,57473,9707,9380,67.2831161340327,68.02521525903865,68.36245554352868,69.11356354574582,69.66726084373143,81791,66150,62438,10713,10333,73.71347717154238,74.06702421874125,74.26817808756884,76.27625489498043,76.74539512774807
21095,1918,1829,1824,48,48,7.374086889657824,7.330367520339866,7.380432143724206,8.807339449541285,8.98876404494382,4998,4811,4794,105,105,19.215686274509807,19.281792312933348,19.39791211459092,19.26605504587156,19.662921348314608,20963,20180,20039,426,423,80.59592464436756,80.87852190292975,81.08359634215424,78.1651376146789,79.21348314606742,19568,18856,18740,405,404,75.23260284505959,75.5721213578614,75.82746621348224,74.31192660550458,75.65543071161048,17650,17027,16916,357,356,67.85851595540177,68.24175383752154,68.44703406975803,65.5045871559633,66.66666666666666,19045,18351,18215,378,375,73.22183775470972,73.54815438258989,73.70316419843004,69.35779816513762,70.2247191011236
21097,1405,1355,1346,28,27,7.439373080588796,7.522344973075001,7.62995295051301,6.378132118451026,7.43801652892562,3409,3293,3277,68,67,18.050407709414383,18.28124132570921,18.57604444192506,15.489749430523919,18.457300275482094,15360,14732,14475,350,309,81.33008577782485,81.78537722755787,82.05317158891219,79.72665148063781,85.12396694214877,14190,13642,13420,318,288,75.13502065021709,75.73419197246433,76.07278498951307,72.4373576309795,79.33884297520662,12785,12287,12074,290,261,67.69564756962829,68.21184699938932,68.44283203900005,66.05922551252847,71.900826446281,13955,13377,13129,322,282,73.89071269723605,74.26303225448288,74.42321863839918,73.34851936218679,77.68595041322314
21099,1308,1222,1212,69,69,6.871552403467297,6.91020131192038,6.975138121546961,7.976878612716763,8.060747663551401,3186,2967,2942,171,171,16.73758865248227,16.777878308075096,16.931399631675877,19.76878612716763,19.976635514018692,15163,14113,13910,756,752,79.65852377199894,79.80660484053381,80.05294659300183,87.39884393063583,87.85046728971963,13940,12975,12796,716,713,73.23351720514842,73.37140918344267,73.64180478821363,82.77456647398844,83.2943925233645,12632,11753,11584,647,644,66.36196480168111,66.46120787152228,66.66666666666666,74.79768786127168,75.23364485981308,13855,12891,12698,687,683,72.78697136853165,72.89640352861343,73.07780847145487,79.42196531791907,79.78971962616822
21101,3385,3170,3152,181,179,7.487281574872815,7.932932932932933,8.099288228794615,4.756898817345598,4.804079441760601,8260,7644,7581,525,522,18.270294182702944,19.12912912912913,19.47991880155202,13.797634691195796,14.009661835748794,36657,32801,32119,3028,2980,81.08161911081619,82.08458458458459,82.53205539995375,79.57950065703022,79.97852925389157,33979,30525,29927,2786,2745,75.15815085158151,76.38888888888889,76.89955546419303,73.21944809461235,73.67149758454107,30594,27355,26775,2605,2566,67.67086927670869,68.45595595595596,68.80026723539842,68.46254927726675,68.86741814278045,33272,29631,28967,2847,2801,73.59433753594338,74.15165165165165,74.43276717115913,74.82260183968462,75.17444981213097
21103,1105,1036,1024,52,52,6.852288230187275,6.82566873105811,6.97215224348063,10.90146750524109,11.529933481152993,2905,2731,2707,123,122,18.014386704700485,17.993147977335617,18.43126574521686,25.78616352201258,27.0509977827051,13045,12373,12023,396,377,80.89420811112488,81.51930425616023,81.86151017906992,83.01886792452831,83.5920177383592,12007,11417,11123,363,350,74.45739799082227,75.2207141915931,75.73364199632327,76.10062893081762,77.60532150776052,10902,10381,10099,311,298,67.605109760635,68.39504546053499,68.76148975284265,65.19916142557652,66.07538802660754,11940,11337,10999,344,325,74.04191988093761,74.69363552510212,74.8893579355893,72.11740041928721,72.06208425720621
21105,544,506,505,36,36,12.420091324200913,13.18051575931232,13.441575725312749,8.75912408759124,8.75912408759124,1156,1041,1033,105,105,26.392694063926943,27.116436572023968,27.495342028213997,25.547445255474454,25.547445255474454,3727,3293,3231,351,351,85.09132420091325,85.77754623599895,85.99946766036732,85.40145985401459,85.40145985401459,3483,3088,3037,330,330,79.52054794520548,80.43761396196926,80.83577322331648,80.2919708029197,80.2919708029197,2939,2582,2532,294,294,67.10045662100457,67.25709820265693,67.39419749800373,71.53284671532847,71.53284671532847,3183,2787,2726,315,315,72.67123287671234,72.59703047668664,72.55789193505457,76.64233576642336,76.64233576642336
21107,3466,3251,3224,172,172,7.756344268898537,8.085053469286247,8.177552314521243,5.624591236102027,5.804927438407019,8494,7934,7883,439,432,19.00819048471557,19.7314100969908,19.994927076727965,14.35578809679529,14.579817752278096,36294,33006,32485,2454,2388,81.22006892539049,82.0840586918677,82.39695624603678,80.2485284499673,80.59399257509281,33646,30694,30252,2277,2216,75.29427561204851,76.33424521263368,76.73303741280914,74.46043165467626,74.78906513668579,30180,27443,27028,2105,2044,67.53793134314998,68.24919174334742,68.55548509828789,68.83584041857424,68.98413769827877,32828,29755,29261,2282,2216,73.46372465649196,73.99900522258145,74.21940393151554,74.62393721386528,74.78906513668579
21109,893,883,877,0,0,6.699677395153425,6.716872052335312,6.725460122699387,0.0,0.0,2406,2378,2370,2,2,18.050866531622777,18.089152593944927,18.17484662576687,4.651162790697675,5.128205128205128,10807,10676,10603,29,25,81.0788506264536,81.21101475734064,81.31134969325153,67.44186046511628,64.1025641025641,10050,9927,9860,27,23,75.39950483907269,75.51346417161113,75.61349693251533,62.7906976744186,58.97435897435898,9157,9044,8983,27,23,68.69982744391928,68.79659211927583,68.88803680981596,62.7906976744186,58.97435897435898,9914,9793,9726,29,25,74.37917323130017,74.49414270500533,74.58588957055214,67.44186046511628,64.1025641025641
21111,51987,44337,43690,6877,6839,6.780114169156591,8.051640037918272,8.55862826874367,4.010567322944854,4.067032594539627,127741,105847,104049,19582,19470,16.659906593614405,19.22191269354118,20.382621028485012,11.419940281795277,11.578465362726499,625977,463039,434594,132278,130115,81.63955464377894,84.08830889590271,85.13455009902464,77.14262386861995,77.37709402522643,580027,433633,408084,119547,117628,75.64678248780253,78.748152210628,79.94138838228409,69.71808808435196,69.9512955155004,528040,389296,364394,112670,110789,68.86666831864594,70.69651217270973,71.38276011354043,65.70752076140711,65.88426292096077,573990,418702,390904,125401,123276,74.85944047462235,76.03666885798445,76.57592183028098,73.1320565456751,73.3100614306868
21113,3436,3302,3265,78,78,6.349441005266562,6.658197729518278,6.831115574525065,3.123748498197837,3.1954117165096276,8401,8016,7943,228,226,15.52434629954726,16.16357147178029,16.618545484977822,9.130957148578293,9.258500614502253,43451,40244,39029,1901,1862,80.29381871939388,81.14854919040994,81.65746087538707,76.13135762915498,76.28021302744776,39758,36968,35950,1719,1685,73.46946318026426,74.5427782146674,75.2154992049544,68.84261113336004,69.02908643998362,36322,33666,32685,1641,1607,67.1200221749977,67.88458048514912,68.38438363042933,65.7188626351622,65.83367472347399,40015,36942,35764,1823,1784,73.94437771412731,74.49035146089166,74.826345300862,73.00760913095715,73.08480131093815
21115,1608,1579,1575,8,8,7.247160627366143,7.283210332103321,7.319113341698034,8.51063829787234,8.98876404494382,4160,4095,4085,10,10,18.748873264827832,18.888376383763838,18.983224127515218,10.638297872340425,11.235955056179774,18159,17791,17679,69,68,81.8415359653867,82.06180811808117,82.1553046145267,73.40425531914893,76.40449438202246,16770,16458,16360,57,56,75.5813953488372,75.91328413284133,76.02583763186021,60.63829787234043,62.92134831460674,15162,14879,14785,49,48,68.33423472147106,68.63007380073802,68.70672429016219,52.12765957446809,53.93258426966292,16551,16212,16104,61,60,74.59437533802054,74.77859778597787,74.83619127282867,64.8936170212766,67.41573033707866
21117,9494,9178,9120,192,192,5.68509802512605,6.026343090519902,6.188379146790797,2.3306627822286963,2.406316581025191,24847,23824,23654,634,626,14.878621300853903,15.643015666653534,16.050429861643583,7.696042728817674,7.845594686050883,134049,123665,120584,6203,6041,80.26982359070168,81.1993591511379,81.82231480664709,75.2974022821073,75.71124201027698,124032,114858,112145,5657,5518,74.27154816225344,75.41661742110861,76.09602844483047,68.66957999514445,69.15653590675524,114538,105680,103025,5465,5326,68.58645013712739,69.39027433058872,69.90764929803966,66.33891721291576,66.75021932573004,124555,114487,111464,6011,5849,74.58472556557564,75.173016060618,75.63393565985629,72.96673949987861,73.30492542925178
21119,1071,1042,1036,11,11,7.233553964608943,7.2045910253750955,7.2255544706374675,7.333333333333333,7.913669064748201,2833,2775,2765,25,25,19.134134810212075,19.186890686579545,19.28441902636351,16.666666666666664,17.985611510791365,12378,12119,12031,126,116,83.60124273942996,83.79312729032704,83.90988980331984,84.0,83.45323741007195,11377,11144,11067,117,109,76.84047007969743,77.05178731936667,77.18649741944483,78.0,78.41726618705036,10306,10102,10031,106,98,69.60691611508848,69.84719629399156,69.96094294880737,70.66666666666667,70.50359712230215,11307,11077,10995,115,105,76.36768877482102,76.58853626495194,76.68433533268238,76.66666666666667,75.53956834532374
21121,2300,2252,2232,19,19,7.384812971584524,7.481479020630544,7.502773202460587,4.6568627450980395,4.72636815920398,5523,5405,5377,46,46,17.733183496548403,17.95621407926647,18.07455712797069,11.27450980392157,11.442786069651742,25194,24437,24199,342,338,80.89259913308717,81.1833493903857,81.34391071968807,83.82352941176471,84.07960199004975,23165,22521,22309,275,272,74.37790977685022,74.81811235507126,74.99075599179804,67.40196078431373,67.66169154228857,20865,20269,20077,256,253,66.9930968052657,67.33663333444072,67.48798278933745,62.745098039215684,62.93532338308457,22894,22185,21967,323,319,73.50778616150265,73.70187036975516,73.84113751722748,79.16666666666666,79.35323383084577
21123,1092,1042,1038,31,31,7.584386720377831,7.674744052441628,7.888736890104879,6.96629213483146,7.242990654205607,2573,2467,2458,69,69,17.870537574663146,18.170435294984163,18.680650554795562,15.505617977528091,16.121495327102803,11703,11070,10785,380,370,81.28212251701625,81.53494881048833,81.96534427724578,85.39325842696628,86.44859813084112,10830,10275,10054,342,333,75.21878038616474,75.67945790675407,76.40978872169023,76.85393258426966,77.80373831775701,9738,9233,9016,311,302,67.63439366578692,68.00471385431244,68.52105183158534,69.88764044943821,70.56074766355141,10611,10028,9747,349,339,73.69773579663843,73.8602047580467,74.0766073871409,78.42696629213484,79.2056074766355
21125,3999,3920,3881,14,14,6.575896601055696,6.645419407337086,6.672626927771952,2.8282828282828283,3.023758099352052,10165,9965,9900,49,49,16.715176031440645,16.89326642706991,17.021130271822294,9.8989898989899,10.583153347732182,49206,47892,47323,384,361,80.91362044299738,81.18939445310912,81.36272200539862,77.57575757575758,77.96976241900649,45493,44327,43834,354,334,74.80801802246229,75.14579236454873,75.36406306414732,71.51515151515152,72.13822894168467,41494,40407,39953,340,320,68.23212142140662,68.50037295721164,68.69143613637536,68.68686868686868,69.11447084233261,45207,43972,43442,370,347,74.3377238419417,74.54397504577203,74.69009507762667,74.74747474747475,74.94600431965442
21127,1014,988,986,2,2,6.620095318926683,6.62509220143499,6.677050179454189,3.0303030303030303,3.1746031746031744,2760,2714,2707,7,7,18.019194359208722,18.198886877221216,18.33141464075303,10.606060606060606,11.11111111111111,12266,11997,11909,39,38,80.08095580074426,80.44659022329512,80.64603507821494,59.09090909090909,60.317460317460316,11365,11132,11052,34,33,74.1986028595678,74.64628176758534,74.84255434414573,51.515151515151516,52.38095238095239,10351,10144,10066,32,31,67.57850754064111,68.02118956615034,68.16550416469154,48.484848484848484,49.2063492063492,11252,11009,10923,37,36,73.46086048181759,73.82149802186012,73.96898489876075,56.060606060606055,57.14285714285714
