GEOID,Confirmed,Deaths,Incident_Rate,Case_Fatality_Ratio
08035,24611,231,7008.605910796971,0.9386046889602212
08037,5860,22,10629.999818600683,0.3754266211604095
08039,1460,12,5462.232032623742,0.821917808219178
08041,58206,762,8079.644310198598,1.3091433872796618
08043,5686,53,11885.699951922074,0.932113964122406
08045,5513,38,9179.001348628894,0.6892798839107563
08047,197,3,3155.5341983020985,1.5228426395939083
08049,1358,6,8630.99021227914,0.4418262150220913
08051,1264,6,7238.575191845151,0.4746835443037974
08053,18,0,2195.121951219512,0.0
08055,338,16,4900.681455705379,4.733727810650888
08057,53,0,3807.471264367816,0.0
08059,41296,733,7084.808048298022,1.774990313831848
08061,92,3,6543.385490753913,3.260869565217391
08063,590,11,8313.371847259406,1.8644067796610169
08065,707,0,8699.397071490095,0.0
08067,3453,37,6141.833122854449,1.071532001158413
08069,23050,230,6458.40980221295,0.9978308026030368
08071,1049,11,7231.490417758169,1.0486177311725453
08073,1008,4,17681.108577442556,0.3968253968253968
08075,3855,65,17202.90954527199,1.6861219195849546
08077,13779,209,8935.218208935867,1.5168009289498512
08079,86,1,11183.35500650195,1.162790697674419
08081,712,22,5360.2348866972825,3.0898876404494384
08083,1820,23,6951.07512508116,1.2637362637362637
08085,3337,57,7804.387483044109,1.7081210668264908
08087,2546,93,8758.77253337003,3.652788688138256
08089,1893,63,10356.712988291936,3.328050713153724
08091,276,3,5573.505654281099,1.0869565217391304
08093,619,5,3284.6908994428227,0.8077544426494345
08095,352,13,8253.223915592029,3.6931818181818175
08097,2494,4,14037.260088928912,0.1603849238171611
08099,1171,21,9620.440354912917,1.7933390264731
08101,16139,366,9582.363558637724,2.2677985005266743
08103,537,4,8491.461100569259,0.74487895716946
08105,763,14,6771.98899440845,1.834862385321101
08107,2109,19,8226.070676339808,0.9009009009009008
08109,338,4,4953.106682297773,1.183431952662722
08111,46,0,6318.68131868132,0.0
08113,852,0,10416.921384032275,0.0
08115,201,2,8941.281138790035,0.9950248756218906
08117,3509,7,11315.33971816452,0.1994870333428327
08119,1483,14,5841.34236647235,0.9440323668240054
08121,437,12,8903.830480847595,2.745995423340961
08123,28075,327,8651.985256955488,1.1647373107747103
08125,847,17,8453.937518714443,2.007083825265644
09001,91935,2127,9745.773492259354,2.3135911241638114
09003,77304,2355,8669.088951688871,3.04641415709407
09005,13363,286,7410.180055785685,2.140237970515603
09007,11838,355,7287.793346302544,2.9988173677986145
09009,83315,2011,9747.214705465998,2.413731020824581
09011,21018,424,7925.160064251941,2.017318488914264
09013,8826,177,5855.852867218237,2.0054384772263765
09015,10045,188,8601.496806014626,1.871577899452464
10001,15924,323,8808.204175102055,2.02838482793268
10003,56868,781,10177.663475632346,1.3733558415980869
10005,24046,463,10266.197032767635,1.925476170672877
11001,45328,1076,6422.680017966729,2.3738086833745147
12001,23674,259,8799.33690896994,1.0940272028385571
12003,3387,60,11595.344060253336,1.7714791851195748
12005,19508,376,11166.251681405798,1.9274143940947304
12007,2933,55,10400.340413460515,1.8752130923968635
12009,37984,825,6310.24251505959,2.171967144060657
12011,219792,2709,11255.350070514927,1.2325289364490064
12013,1663,42,11790.145338532437,2.5255562236921225
12015,11882,393,6289.767614207824,3.307523985860966
12017,10457,435,6987.310984451112,4.1598928947116764
12019,17534,329,7997.190447521573,1.8763545112353144
12021,33179,505,8620.116289341184,1.5220470779710058
12023,7907,163,11030.047708060149,2.0614645251043378
12027,4118,86,10836.5569327123,2.0883924235065567
12029,1557,22,9253.5361939855,1.4129736673089277
12031,93426,1313,9754.686741390022,1.4053903624258772
12033,35027,670,11003.845235552091,1.912810117909041
12035,6818,102,5924.522727470217,1.496039894397184
12037,1297,18,10696.907216494845,1.3878180416345411
12039,5547,90,12148.488830486202,1.6224986479177934
12041,1514,38,8147.669787966851,2.509907529722589
12043,930,19,6733.762942582,2.043010752688172
12045,1922,42,14091.942224503262,2.18522372528616
12047,1595,23,11054.89326309953,1.4420062695924765
12049,2939,40,10910.643353008873,1.3610071452875128
12051,4504,77,10718.19523106944,1.7095914742451157
12053,12687,445,6542.388613861385,3.50752739024198
12055,7827,328,7368.599429491342,4.190622205187172
12057,124636,1623,8467.303637035588,1.3021919830546551
12059,2219,47,11311.617474639344,2.1180712032447047
12061,11885,284,7431.70150634993,2.389566680689945
12063,6087,156,13114.577498168655,2.562838836865451
12065,1434,25,10065.98343394637,1.7433751743375174
12067,1607,26,19080.978389931133,1.6179215930304915
12069,27173,611,7401.707352949188,2.2485555514665294
12071,63957,932,8299.884372359933,1.4572290757852933
12073,30511,307,10392.667125368722,1.0061944872341122
12075,3168,44,7633.183143387226,1.3888888888888888
12077,1057,16,12652.621498683267,1.5137180700094608
12079,2037,44,11014.9786405667,2.160039273441335
12081,35534,636,8811.837729663512,1.78983508752181
12083,29373,933,8034.651880988787,3.176386477377183
12085,11565,309,7183.229813664596,2.6718547341115437
12086,454405,5930,16724.88166834748,1.305003246003015
12087,6551,49,8825.510588996067,0.7479774080293085
12089,8018,121,9047.108603667137,1.5091045148416065
12091,19847,355,9417.855346449143,1.7886834282259283
12093,3801,86,9013.94422310757,2.262562483556959
12095,126468,1198,9075.877748210918,0.9472752000506056
12097,40496,487,10777.349893945724,1.202587909917029
12099,134337,2679,8975.126438931833,1.9942383706648208
12101,37272,698,6728.441529604818,1.8727194676969308
12103,73828,1559,7572.133629266172,2.111664950967113
12105,62402,1284,8609.820675876856,2.0576263581295478
12107,6091,136,8173.534976717972,2.232802495485142
12109,21431,203,8097.19199613106,0.9472259810554804
12111,24411,599,7435.645162764205,2.453811806152964
12113,17843,279,9680.814701079142,1.5636384016140783
12115,30044,795,6926.698359854477,2.6461190254293703
12117,30759,471,6519.140530619338,1.5312591436652687
12119,8909,263,6727.83567436943,2.9520709394993827
12121,5240,136,11797.284823378435,2.595419847328244
12123,2697,45,12504.056748110714,1.668520578420467
12125,1779,71,11675.526678480015,3.991006183249017
12127,39322,732,7107.019180023279,1.8615533289252837
12129,3268,55,9686.119920566704,1.6829865361077112
12131,7400,84,9990.414602205992,1.135135135135135
12133,2681,50,10524.869469634516,1.864975755315181
13001,2261,68,12297.400195801152,3.007518796992481
13003,1009,17,12357.624004898957,1.684836471754212
13005,1609,36,14412.396990326048,2.237414543194531
13007,227,9,7472.021066491113,3.9647577092511015
13009,4426,123,9859.656939184672,2.7790329868956167
13011,1765,34,9176.45835499636,1.926345609065156
13013,9543,127,11464.440172993753,1.330818400922142
13015,14093,216,13080.807143254931,1.5326757964947135
13017,2062,76,12347.305389221558,3.685741998060136
13019,1797,42,9264.319224622364,2.337228714524207
13021,15433,428,10076.456492925652,2.773278040562431
13023,1430,51,11108.52171211062,3.5664335664335662
13025,1582,36,8278.821497723586,2.275600505689001
13027,1369,47,8856.828621336612,3.4331628926223523
13029,3496,36,8822.267645797057,1.0297482837528604
13031,6646,110,8348.407195256757,1.6551309058080048
13033,2488,58,11115.578787472636,2.3311897106109325
13035,2908,79,11661.854347128648,2.716643741403026
13037,576,14,9306.834706737758,2.430555555555556
13039,3857,32,7055.573848461568,0.8296603577910293
13043,924,64,8553.179672313247,6.926406926406926
13045,11038,229,9198.946596439762,2.074651204928429
13047,5986,66,8857.650192364605,1.102572669562312
13049,1340,30,10005.973715651136,2.238805970149253
13051,22375,421,7730.712089278927,1.881564245810056
13053,3612,14,33116.34729989915,0.3875968992248062
13055,2718,68,10964.540723708096,2.501839587932303
13057,29858,301,11538.298045004694,1.008105030477594
13059,14688,138,11445.40290342941,0.9395424836601308
13061,237,3,8362.73817925194,1.2658227848101269
13063,25060,434,8574.674258184605,1.7318435754189945
13065,945,26,14279.238440616498,2.751322751322751
13067,74915,998,9855.408404493375,1.3321764666622171
13069,5255,167,12143.831026275044,3.1779257849666984
13071,4593,114,10072.368421052632,2.4820378837361203
13073,16356,198,10436.84673992113,1.210564930300807
13075,1793,40,10382.16560509554,2.230897936419409
13077,13650,197,9191.362139668305,1.4432234432234432
13079,653,19,5264.430828764916,2.909647779479326
13081,2021,74,9033.613445378149,3.6615536862939138
13083,1363,12,8457.433606353934,0.880410858400587
13085,2935,40,11241.764976252489,1.362862010221465
13087,2865,67,10850.62869262233,2.338568935427574
13089,62058,948,8173.086420728648,1.5276032099004158
13091,2073,100,10060.66488716331,4.82392667631452
13093,1057,43,7893.950709484691,4.068117313150426
13095,7286,295,8283.687298194553,4.048860828987099
13097,14437,206,9865.17974894597,1.4268892429175035
13099,1154,46,11324.828263002944,3.9861351819757367
13101,462,9,11532.700948577134,1.948051948051948
13103,4433,66,6894.674629837004,1.488833746898263
13105,2263,69,11790.142752943628,3.0490499337163057
13107,2519,80,11123.377196855958,3.1758634378721715
13109,942,29,8841.749577623428,3.0785562632696397
13111,2309,65,8817.01542691309,2.81507145950628
13113,8591,159,7508.237124304105,1.8507740658829008
13115,11713,214,11891.612012426647,1.8270297959532145
13117,21365,176,8747.11363673583,0.8237772057102738
13119,2602,48,11143.946207546362,1.8447348193697155
13121,92809,1298,8723.16687924191,1.3985712592528745
13123,2862,82,9123.657113710988,2.86512928022362
13125,263,18,8852.238303601482,6.844106463878327
13127,7853,168,9207.19410964686,2.1393098179039858
13129,7969,110,13748.425719855772,1.380348851800728
13131,2054,58,8338.407826898876,2.823758519961052
13133,1779,60,9708.578912901114,3.372681281618887
13135,97641,1081,10428.945260347127,1.1071168873731323
13137,4997,152,11024.091069537591,3.041825095057034
13139,26527,441,12975.381650451722,1.6624571191616089
13141,902,62,10665.720704741634,6.873614190687362
13143,2554,79,8572.771213748658,3.093187157400157
13145,2479,55,7035.418322170506,2.218636546994756
13147,2327,51,8879.984735737455,2.1916630855178343
13149,835,18,7003.270988845089,2.155688622754491
13151,23943,303,10207.57926509522,1.265505575742388
13153,14126,244,8948.265267985531,1.7273113407900325
13155,899,28,9547.578589634664,3.114571746384872
13157,9579,145,13126.05341408937,1.5137279465497442
13159,1368,38,9620.929741894648,2.7777777777777777
13161,1851,46,12246.113132649683,2.485143165856294
13163,1902,63,12381.200364535867,3.312302839116719
13165,837,42,9647.302904564316,5.017921146953405
13167,1103,48,11438.349061495384,4.351767905711696
13169,1964,56,6834.870367148077,2.8513238289205702
13171,1962,55,10284.635949048592,2.803261977573904
13173,760,13,7291.566727429723,1.7105263157894737
13175,5449,165,11460.480376898162,3.028078546522297
13177,2680,56,8935.716190984262,2.08955223880597
13179,3714,60,6045.413852038741,1.615508885298869
13181,787,26,9935.61419012751,3.303684879288437
13183,822,11,4202.668848100619,1.338199513381995
13185,12285,200,10463.690101016984,1.628001628001628
13187,2865,67,8524.248735495388,2.338568935427574
13189,2387,44,11200.262762762764,1.8433179723502304
13191,823,16,5724.022812630406,1.9441069258809236
13193,832,27,6426.19911948714,3.2451923076923075
13195,3161,55,10578.982597054886,1.7399557102182854
13197,546,19,6531.881804043546,3.47985347985348
13199,1932,79,9127.415316294231,4.089026915113871
13201,836,13,14620.496677159848,1.555023923444976
13205,2017,79,9225.632346887436,3.9167079821517103
13207,2568,98,9311.770251649868,3.81619937694704
13209,865,23,9430.876580898386,2.658959537572254
13211,2066,28,10717.99128449886,1.3552758954501452
13213,4744,80,11831.604150039904,1.6863406408094437
13215,15588,423,7962.445535299255,2.7136258660508084
13217,10443,229,9345.46821305842,2.1928564588719714
13219,3910,69,9707.050645481628,1.7647058823529411
13221,1446,29,9476.37459859755,2.005532503457814
13223,15979,205,9473.696692299029,1.2829338506790162
13225,2545,55,9239.090975096202,2.161100196463654
13227,3286,74,10082.538124021969,2.251978088861838
13229,2381,55,12232.21166195736,2.309953800923981
13231,2180,36,11496.677565657632,1.651376146788991
13233,5487,89,12876.352286860818,1.6220156734098778
13235,908,44,8153.003501840712,4.845814977973569
13237,2112,55,9548.35209548352,2.6041666666666665
13239,162,2,7046.5419747716405,1.2345679012345678
13241,1633,47,9529.08910544436,2.8781383955909368
13243,619,33,9132.48745942756,5.331179321486268
13245,23703,477,11704.144816757029,2.0124034932287054
13247,7261,165,7988.250308044358,2.2724142680071617
13249,343,4,6524.633821571239,1.1661807580174928
13251,950,29,6802.2339968494925,3.0526315789473686
13253,934,18,11545.1174289246,1.9271948608137044
13255,5976,182,8959.11728108181,3.0455153949129854
13257,3050,78,11764.70588235294,2.557377049180328
13259,879,23,13275.94019030358,2.616609783845279
13261,2514,99,8515.106354152555,3.9379474940334127
13263,470,17,7586.763518966909,3.617021276595745
13265,122,3,7937.54066363045,2.459016393442623
13267,2269,62,8973.344933955548,2.732481269281622
13269,784,25,9775.561097256856,3.188775510204082
13271,1267,55,7988.650693568727,4.3409629044988165
13273,786,45,9213.456804595007,5.7251908396946565
13275,4321,122,9720.816179613506,2.8234205045128444
13277,4793,123,11792.638519830723,2.5662424368871277
13279,3314,108,12351.84494968319,3.258901629450815
13281,1177,54,9778.18393287364,4.587935429056924
13283,838,25,12143.167656861324,2.983293556085919
13285,7304,215,10445.92545979806,2.943592552026287
13287,984,34,12323.105823418911,3.4552845528455283
13289,700,41,8620.689655172413,5.857142857142857
13291,2145,68,8751.172942760393,3.1701631701631703
13293,3367,123,12792.553191489364,3.653103653103653
13295,7066,85,10128.868565530884,1.202943673931503
13297,10261,247,10847.525715433489,2.407172790176396
13299,4766,168,13337.437734370627,3.5249685270667226
13301,512,16,9744.956223829464,3.125
13303,1998,81,9806.61627564543,4.054054054054054
13305,3472,84,11601.563805259462,2.419354838709677
13307,141,4,5408.515535097814,2.8368794326241136
13309,620,24,7893.06174411203,3.870967741935484
13311,3122,77,10137.021884537957,2.4663677130044843
13313,16511,238,15780.670566196432,1.4414632669129672
13315,818,47,9473.074696004633,5.745721271393643
13317,1064,26,10882.683849851694,2.443609022556391
13319,915,28,10218.896582532949,3.060109289617486
13321,1732,66,8554.353731416999,3.810623556581986
15001,2589,53,1284.7806345000074,2.0471224410969486
15003,23922,369,2454.638643166219,1.5425131677953348
15007,201,1,278.0352177942539,0.4975124378109453
15009,3840,41,2293.6738801913784,1.0677083333333333
16001,49804,449,10341.641281845232,0.9015340133322624
16003,333,4,7755.006986492781,1.2012012012012012
16005,8505,101,9685.905612244898,1.1875367430922987
16007,371,2,6057.142857142857,0.5390835579514824
16009,650,9,6990.750699075071,1.3846153846153846
16011,4726,69,10095.91762619897,1.4600084638171815
16013,2293,17,9960.470874419008,0.7413868294810292
16015,330,2,4214.021197803601,0.6060606060606061
16017,3125,38,6832.243818185793,1.216
16019,14364,161,12064.302632242025,1.1208576998050683
16021,847,10,6917.109024091466,1.180637544273908
16023,206,1,7932.229495571813,0.4854368932038835
16025,71,0,6419.529837251356,0.0
16027,25806,289,11227.371013143407,1.1198945981554678
16029,672,12,9392.033542976938,1.7857142857142858
16031,2914,26,12126.508531002915,0.8922443376801648
16033,59,0,6982.248520710059,0.0
16035,1031,13,11774.783005938783,1.2609117361784674
16037,242,3,5608.342989571263,1.2396694214876034
16039,1823,14,6626.440332957726,0.7679648930334614
16041,1159,16,8352.551167483425,1.380500431406385
16043,1101,14,8405.221772654399,1.2715712988192551
