GEOID,Confirmed,Deaths,Incident_Rate,Case_Fatality_Ratio
01089,34124,500,9150.757959716711,1.4652444027663811
01091,2485,61,13173.938397921858,2.454728370221328
01093,3076,100,10353.76485240163,3.250975292587776
01095,12012,220,12412.424824849651,1.8315018315018317
01097,39129,799,9469.519130708357,2.041963760893455
01099,1731,40,8349.008826508465,2.310803004043905
01101,24059,573,10622.731647872277,2.381645122407415
01103,14171,273,11840.84091611728,1.926469550490438
01105,1077,26,12069.9316373417,2.4141132776230267
01107,2332,59,11700.953336678374,2.530017152658662
01109,3066,76,9258.923718064869,2.4787997390737115
01111,1778,41,7825.01540357363,2.305961754780653
01113,4312,39,7439.485171063301,0.904452690166976
01115,9486,236,10597.461792832246,2.487876871178579
01117,23225,242,10668.252932908288,1.0419806243272336
01119,1033,32,8312.545264343767,3.0977734753146176
01121,8127,173,10161.544424716798,2.1287067798695705
01123,3922,148,9715.857011915674,3.7735849056603774
01125,25408,444,12136.323469704568,1.7474811083123425
01127,7151,276,11257.694305820123,3.859600055936233
01129,1655,38,10137.204459144925,2.29607250755287
01131,1247,27,12021.594524245636,2.165196471531676
01133,2732,72,11562.063565957087,2.6354319180087846
02013,365,2,10937.968234941563,0.547945205479452
02016,683,0,12122.82570110046,0.0
02020,29718,174,10318.75,0.5855037351100343
02050,3855,20,20967.04013923637,0.5188067444876784
02060,0,0,0.0,
02063,393,3,5821.359798548363,0.7633587786259542
02066,237,0,8781.030011115228,0.0
02068,97,0,4625.655698617072,0.0
02070,226,2,4597.233523189585,0.8849557522123894
02090,7011,36,7239.104172474676,0.5134788189987163
02100,29,0,1146.2450592885375,0.0
02110,1358,5,4247.200850691187,0.3681885125184094
02122,4369,22,7441.915922872522,0.5035477225909819
02130,414,2,2978.203006977916,0.4830917874396135
02150,1100,5,8462.840436990306,0.4545454545454545
02158,1247,4,14998.7972095261,0.3207698476343223
02164,193,0,4800.995024875622,0.0
02170,11005,40,10159.993352843969,0.3634711494775102
02180,348,0,3478.6085565773687,0.0
02185,1058,4,10760.781122864117,0.3780718336483932
02188,604,2,7925.469098543498,0.3311258278145695
02195,167,1,5113.28842620943,0.5988023952095808
02198,86,1,1386.4259229405127,1.162790697674419
02220,347,1,4085.717649829271,0.2881844380403458
02230,20,0,1690.61707523246,0.0
02240,646,4,9371.82649064268,0.6191950464396285
02261,0,0,0.0,
02275,53,0,2118.305355715428,0.0
02282,74,2,12780.656303972366,2.702702702702702
02290,359,4,6864.244741873805,1.1142061281337048
04001,11270,422,15677.382558738018,3.744454303460514
04003,11829,282,9393.910516033737,2.383971595232057
04005,17500,328,12197.16189467228,1.8742857142857143
04007,6861,227,12701.321781628349,3.3085556041393382
04009,5531,77,14241.57375698432,1.3921533176640752
04011,568,10,5980.206359233523,1.7605633802816902
04012,2452,79,11616.448739814286,3.221859706362153
04013,531673,9767,11853.37629926691,1.8370314084032853
04015,22426,698,10569.278116325211,3.112458753232855
04017,16058,523,14476.578558292164,3.2569435795242248
04019,114294,2381,10913.424216469535,2.083223966262446
04021,50584,862,10930.251151172564,1.7040961568875534
04023,7898,174,16985.67680330337,2.203089389718916
04025,18522,496,7878.383149226496,2.677896555447576
04027,36987,827,17300.864879529625,2.2359207289047505
05001,2087,36,11935.262495710856,1.7249640632486822
05003,1929,34,9813.29806175917,1.7625712804561948
05005,3115,103,7428.694076123247,3.306581059390048
05007,28494,412,10207.744473223209,1.4459184389696076
05009,3771,79,10074.268005984184,2.09493503049589
05011,1359,32,12626.591099135929,2.35467255334805
05013,409,3,7882.058200038542,0.7334963325183375
05015,2772,45,9767.441860465116,1.6233766233766234
05017,1610,40,15912.235619687684,2.484472049689441
05019,2095,40,9386.20071684588,1.909307875894988
05021,1739,50,11951.06865507525,2.875215641173088
05023,1961,73,7869.497170833501,3.722590515043345
05025,947,25,11902.96631473102,2.6399155227032733
05027,2338,55,9967.17397791704,2.352437981180496
05029,2204,32,10572.771754773095,1.4519056261343013
05031,13226,178,11987.456041764855,1.3458339634054135
05033,7024,117,11103.90944875666,1.6657175398633255
05035,5951,96,12409.550620373266,1.6131742564274911
05037,1935,49,11785.126987027224,2.5322997416020674
05039,757,15,10800.39948637466,1.9815059445178336
05041,1362,24,11988.381304462637,1.7621145374449338
05043,1991,42,10928.151929304571,2.109492717227524
05045,12355,159,9805.010832731516,1.2869283690813436
05047,1684,39,9506.068303697431,2.315914489311164
05049,1115,47,8936.443055221607,4.2152466367713
05051,10082,256,10144.2859155213,2.5391787343780994
05053,1639,32,8973.446482343279,1.9524100061012808
05055,6062,75,13374.517374517372,1.2372154404486968
05057,1987,20,9228.125580531305,1.0065425264217414
05059,5045,71,14938.852861922953,1.4073339940535183
05061,1646,24,12467.807907892744,1.4580801944106927
05063,3737,122,9879.709187045604,3.2646507894032646
05065,1673,41,12275.295326142785,2.450687387925881
05067,3210,38,19199.712901489325,1.1838006230529594
05069,8818,166,13195.857775649469,1.8825130415060105
05071,2897,37,10899.992474979306,1.277183293061788
05073,546,9,8242.753623188406,1.6483516483516485
05075,2084,43,12702.669754967696,2.0633397312859887
05077,1663,34,18776.109292085355,2.0444978953698136
05079,3195,48,24531.633906633902,1.5023474178403755
05081,1232,41,10049.75936046986,3.3279220779220777
05083,2209,22,10290.692257523526,0.9959257582616567
05085,7186,118,9802.34350489026,1.642081825772335
05087,1446,22,8723.455598455601,1.5214384508990315
05089,1045,30,6259.734036180664,2.8708133971291865
05091,4246,36,9815.752363779273,0.8478568064060292
05093,5790,107,14243.19204939608,1.848013816925734
05095,865,17,12908.521116251306,1.9653179190751444
05097,753,33,8379.701758290674,4.382470119521912
05099,820,24,9936.984973339797,2.926829268292683
05101,711,26,9170.64362182381,3.6568213783403656
05103,2300,61,9836.626464801984,2.652173913043478
05105,835,10,7986.609277857486,1.1976047904191616
05107,1780,38,10010.122595883478,2.134831460674157
05109,1005,22,9376.749393543572,2.189054726368159
05111,3145,77,13367.052023121389,2.448330683624801
05113,1968,71,9857.743939090362,3.607723577235773
05115,7930,106,12376.701211137472,1.3366960907944514
05117,889,21,11027.040436616224,2.3622047244094486
05119,38739,644,9884.642176412504,1.662407393066419
05121,2082,47,11593.718676912797,2.2574447646493754
05123,3558,41,14235.41649995999,1.1523327712197864
05125,11790,166,9629.442080416868,1.4079728583545377
05127,928,14,9026.359303569692,1.5086206896551724
05129,677,17,8590.280421266336,2.511078286558346
05131,15135,274,11840.221549437912,1.810373306904526
05133,2784,24,16369.730111130712,0.8620689655172413
05135,1572,45,9012.727898176814,2.862595419847328
05137,984,30,7868.223252838638,3.048780487804878
05139,3984,112,10299.364045292385,2.8112449799196786
05141,1286,22,7772.741009368388,1.7107309486780715
05143,30555,345,12774.523699030466,1.129111438389789
05145,7899,118,10030.094091653653,1.4938599822762375
05147,644,13,10189.87341772152,2.018633540372671
05149,3415,64,16002.06175905534,1.8740849194729137
06001,85481,1477,5114.552550694687,1.7278693510838663
06003,88,0,7794.508414526129,0.0
06005,3627,46,9124.069229221172,1.2682657843948166
06007,11591,196,5288.202713676968,1.6909671296695712
06009,2060,51,4487.528591656683,2.4757281553398056
06011,2199,16,10205.59706687706,0.7276034561164165
06013,67101,782,5817.034033043035,1.165407370978078
06015,1288,7,4631.094491586366,0.5434782608695652
06017,9777,109,5069.927350227906,1.1148614094302955
06019,100621,1646,10071.153967416709,1.6358414247522883
06021,2358,25,8304.863874898743,1.0602205258693809
06023,3621,38,2671.181339352897,1.0494338580502625
06025,27991,719,15446.29307728389,2.568682790897074
06027,1417,38,7855.202616553024,2.681721947776994
06029,107879,1322,11983.865843444028,1.2254470286153931
06031,22777,245,14892.768405910814,1.0756464854897485
06033,3413,43,5300.841797906377,1.259888661002051
06035,5673,24,18555.588264154645,0.4230565838180857
06037,1229328,23648,12245.391945717882,1.923652597191311
06039,16277,239,10345.96731648096,1.4683295447564046
06041,13865,226,5356.88068432074,1.6300036062026686
06043,426,7,2476.312271115504,1.6431924882629108
06045,3987,47,4596.018397906604,1.1788312014045648
06047,31267,452,11260.083549409392,1.4456135862091022
06049,490,4,5542.359461599367,0.8163265306122449
06051,1274,4,8820.271392965937,0.3139717425431711
06053,43267,357,9967.953812943342,0.8251092056301569
06055,9680,79,7027.52932977117,0.8161157024793388
06057,4477,75,4487.995589193524,1.6752289479562208
06059,269036,4896,8471.728366604822,1.819830803312568
06061,21878,283,5492.444687682795,1.2935368863698693
06063,693,6,3684.798213431169,0.8658008658008658
06065,297319,4528,12034.5462096233,1.5229433705884925
06067,101511,1646,6540.412793851776,1.6214991478755998
06069,5989,63,9535.40950197427,1.0519285356486892
06071,294883,4556,13526.21572094666,1.5450195501266604
06073,275112,3674,8241.006730910365,1.3354561051499023
06075,36073,525,4092.001692475404,1.4553821417680814
06077,71527,1334,9384.922613455654,1.865029988675605
06079,20972,257,7407.695214951026,1.2254434484074004
06081,41201,560,5374.700126406748,1.3591903109147836
06083,33913,446,7595.313763300702,1.3151298911921685
06085,117186,2017,6078.578646078641,1.7211953646340006
06087,15615,204,5715.321013275357,1.3064361191162344
06089,11722,218,6509.329187027987,1.8597508957515785
06091,110,0,3660.565723793677,0.0
06093,1959,21,4499.414318197478,1.0719754977029097
06095,32027,239,7154.585238683505,0.7462453554813127
06097,29715,311,6011.093669083377,1.0466094565034494
06099,60513,1030,10989.17662441434,1.7021135954257762
06101,9292,109,9582.24623856617,1.1730520878174775
06103,5430,56,8343.064347612317,1.0313075506445673
06105,398,5,3239.72323972324,1.256281407035176
06107,49414,831,10599.427278284838,1.681709636944995
06109,4081,64,7491.097323690297,1.56824307767704
06111,80309,1000,9492.722273837302,1.245190451879615
06113,13562,200,6150.566893424037,1.474708745022858
06115,6110,44,7766.8175115676,0.7201309328968903
08001,54131,654,10461.693669178483,1.2081801555485765
08003,1411,30,8692.170270436765,2.1261516654854717
08005,55192,702,8405.854490625808,1.271923467169155
08007,846,1,6030.365671109844,0.1182033096926714
08009,278,4,7763.19463836917,1.4388489208633093
08011,1487,21,26663.080509234354,1.4122394082044385
08013,22041,227,6756.980465732259,1.0298988249172
08014,4469,75,6342.155680124884,1.6782277914522266
08015,1559,24,7658.675574769109,1.539448364336113
08017,127,6,6936.10049153468,4.724409448818897
08019,430,3,4432.98969072165,0.6976744186046512
08021,479,10,5837.903717245582,2.0876826722338206
08023,205,2,5273.990223823,0.975609756097561
08025,2156,15,35571.68784029038,0.6957328385899815
08027,177,1,3492.501973164957,0.5649717514124294
08029,2642,61,8478.274821898465,2.30885692657078
08031,68255,793,9385.859124793216,1.161819646912314
08033,75,0,3649.6350364963514,0.0
08035,26271,232,7481.3329764149075,0.8831030413764227
08037,6064,22,11000.054419794293,0.3627968337730871
08039,1555,12,5817.6512402259705,0.7717041800643086
08041,60762,777,8434.445719965075,1.2787597511602646
08043,5813,54,12151.173728547838,0.9289523481851024
08045,5660,38,9423.752518273091,0.6713780918727915
08047,212,3,3395.803299695659,1.4150943396226414
08049,1409,6,8955.129019956781,0.4258339247693399
08051,1299,6,7439.010422632001,0.4618937644341801
08053,17,0,2073.170731707317,0.0
08055,355,16,5147.165434246775,4.507042253521127
08057,56,0,4022.988505747127,0.0
08059,43107,740,7395.506115313418,1.7166585473356994
08061,93,3,6614.509246088193,3.225806451612903
08063,600,11,8454.276454840074,1.8333333333333333
08065,734,0,9031.622985111357,0.0
08067,3657,38,6504.686860781559,1.0391030899644518
08069,24304,231,6809.769710758505,0.9504608294930876
08071,1088,11,7500.344684957949,1.0110294117647058
08073,1014,4,17786.353271355903,0.3944773175542406
08075,3884,65,17332.321834977018,1.673532440782698
08077,13986,209,9069.450748978665,1.4943514943514944
08079,86,1,11183.35500650195,1.162790697674419
08081,727,22,5473.161183467591,3.0261348005502064
08083,1851,23,7069.472558530344,1.242571582928147
08085,3371,57,7883.904766359512,1.6908929101156926
08087,2576,93,8861.978808311545,3.610248447204969
08089,1921,63,10509.90261516577,3.279541905257678
08091,277,3,5593.6995153473335,1.083032490974729
08093,669,5,3550.013266118334,0.7473841554559043
08095,358,13,8393.90386869871,3.631284916201117
08097,2558,4,14397.47847132324,0.1563721657544957
08099,1186,21,9743.674005915214,1.7706576728499157
08101,16867,365,10014.6059943951,2.163988853975218
08103,542,4,8570.524984187223,0.7380073800738007
08105,774,14,6869.61924203426,1.8087855297157625
08107,2156,20,8409.39230829238,0.927643784786642
08109,349,4,5114.302461899179,1.146131805157593
08111,47,0,6456.043956043956,0.0
08113,866,0,10588.091453722953,0.0
08115,207,2,9208.185053380785,0.966183574879227
08117,3627,7,11695.849859727196,0.1929969671905155
08119,1561,14,6148.574129510005,0.8968609865470852
08121,440,12,8964.955175224124,2.727272727272727
08123,29233,330,9008.85075749171,1.1288612184859577
08125,853,17,8513.823734903683,1.9929660023446656
09001,96083,2147,10185.491428256437,2.2345263990508206
09003,79901,2373,8960.323868478894,2.96992528253714
09005,14000,290,7763.415459178298,2.071428571428572
09007,12289,357,7565.441158363908,2.905037024981691
09009,86954,2039,10172.949738931651,2.344918002622076
09011,21516,428,8112.938621298161,1.9892173266406397
09013,9135,179,6060.867430550487,1.959496442255063
09015,10395,189,8901.20052747855,1.818181818181818
10001,16775,328,9278.9264655449,1.955290611028316
10003,59884,799,10717.43686387366,1.3342462093380536
10005,24678,475,10536.023054755044,1.924791312099846
11001,46740,1096,6622.751148071056,2.3448866067608045
12001,24184,267,8988.897685500087,1.1040357260999007
12003,3435,60,11759.671345429648,1.7467248908296944
12005,19772,379,11317.363555708193,1.9168521141007488
12007,2954,56,10474.8058579483,1.895734597156398
12009,39464,843,6556.11337969439,2.136124062436651
12011,229073,2784,11730.62170917534,1.21533310342118
12013,1673,43,11861.042183622829,2.5702331141661685
12015,12358,404,6541.739452649411,3.269137400873928
12017,10718,434,7161.7097763552665,4.049262922186975
12019,18009,331,8213.836133763889,1.8379699039369204
12021,34370,514,8929.545702542466,1.4954902531277277
12023,8008,165,11170.93993248333,2.06043956043956
12027,4228,91,11126.02299939475,2.152317880794702
12029,1578,23,9378.343040532509,1.4575411913814955
12031,95425,1355,9963.404002067336,1.4199633219806131
12033,35472,675,11143.643423516254,1.9029093369418133
12035,7046,106,6122.644050712107,1.5043996593812092
12037,1308,17,10787.62886597938,1.2996941896024463
12039,5596,94,12255.803766973278,1.679771265189421
12041,1568,43,8438.273598105694,2.74234693877551
12043,940,19,6806.168995728043,2.021276595744681
12045,1930,42,14150.597551140112,2.1761658031088085
12047,1611,25,11165.788744108677,1.5518311607697082
12049,3020,42,11211.34499016223,1.390728476821192
12051,4592,79,10927.609347484651,1.720383275261324
12053,13241,448,6828.073432343233,3.3834302545124992
12055,8136,338,7659.502358290732,4.154375614552606
12057,130329,1660,8854.064762277441,1.2736996370723324
12059,2225,48,11342.203191109753,2.157303370786517
12061,12195,290,7625.54479343184,2.3780237802378026
12063,6119,157,13183.522213125349,2.565778722013401
12065,1455,27,10213.393233188264,1.855670103092784
12067,1612,26,19140.34671099501,1.6129032258064515
12069,28379,620,7730.212084397932,2.184714049120829
12071,66760,944,8663.637767543023,1.4140203714799282
12073,30974,309,10550.374341751198,0.9976108994640668
12075,3292,49,7931.956726019805,1.488456865127582
12077,1062,16,12712.473066794351,1.5065913370998116
12079,2042,44,11042.015897907317,2.1547502448579823
12081,36938,652,9160.006249178556,1.7651199306946777
12083,30060,945,8222.572959606541,3.143712574850299
12085,11939,314,7415.527950310559,2.6300360164167853
12086,471595,6049,17357.57874667825,1.2826683913103405
12087,6752,50,9096.297892978391,0.740521327014218
12089,8148,124,9193.794076163613,1.5218458517427589
12091,20168,359,9570.177186838631,1.7800476001586671
12093,3906,87,9262.948207171316,2.227342549923195
12095,132053,1228,9476.680933394193,0.9299296494589294
12097,42430,492,11292.052449627548,1.159556917275513
12099,139199,2723,9299.959245575472,1.956192214024526
12101,39145,719,7066.560519327662,1.8367607612721928
12103,76792,1579,7876.134876450775,2.0562037712261696
12105,65084,1283,8979.865531053001,1.971298629463463
12107,6283,138,8431.180472618456,2.1964029922011776
12109,21976,206,8303.107242171442,0.9373862395340372
12111,25241,611,7688.465017956301,2.4206647914108
12113,17996,282,9763.825666122302,1.5670148921982665
12115,31472,806,7255.926334088007,2.561006609049313
12117,32403,480,6867.574063319952,1.481344319970373
12119,9101,270,6872.828877813019,2.96670695527964
12121,5289,137,11907.602944818424,2.590281716770656
12123,2706,45,12545.783300106634,1.6629711751662972
12125,1796,71,11787.09719761108,3.953229398663697
12127,41346,762,7472.834927451364,1.8429836017994483
12129,3348,54,9923.234239307629,1.6129032258064515
12131,7618,87,10284.726816162867,1.1420320294040431
12133,2701,51,10603.383975189416,1.888189559422436
13001,2279,70,12395.300772326773,3.07152259763054
13003,1016,19,12443.355786895285,1.8700787401574803
13005,1625,36,14555.714797563598,2.2153846153846155
13007,227,9,7472.021066491113,3.9647577092511015
13009,4442,126,9895.299621296504,2.8365601080594325
13011,1786,35,9285.640012477905,1.9596864501679727
13013,9695,131,11647.04469005286,1.3512119649303764
13015,14332,223,13302.641593495331,1.5559586938319845
13017,2065,78,12365.269461077844,3.777239709443099
13019,1816,43,9362.27251636851,2.36784140969163
13021,15558,437,10158.071024229725,2.8088443244632986
13023,1434,51,11139.594500116524,3.5564853556485354
13025,1597,37,8357.318541001623,2.316844082654978
13027,1377,47,8908.585107071229,3.413217138707335
13029,3555,37,8971.15602997956,1.0407876230661042
13031,6709,111,8427.544970354738,1.6544939633328364
13033,2530,60,11303.22119465666,2.3715415019762847
13035,3015,79,12090.952839268528,2.6202321724709785
13037,576,15,9306.834706737758,2.6041666666666665
13039,3896,33,7126.9161819046585,0.8470225872689938
13043,927,65,8580.949736184393,7.011866235167206
13045,11184,235,9320.621374758315,2.1012160228898424
13047,6124,68,9061.852619118084,1.1103853690398433
13049,1345,32,10043.30943847073,2.379182156133829
13051,22727,432,7852.330442594064,1.9008228098737183
13053,3809,15,34922.52681764005,0.3938041480703597
13055,2758,68,11125.902618096736,2.4655547498187094
13057,30324,312,11718.378656196744,1.0288880094974278
13059,14842,140,11565.405085287262,0.9432691011992992
13061,237,3,8362.73817925194,1.2658227848101269
13063,25692,453,8790.923026387823,1.7631947687996263
13065,955,26,14430.341492898157,2.722513089005236
13067,76387,1020,10049.056688167064,1.3353057457420765
13069,5276,169,12192.360132184043,3.2031842304776346
13071,4621,114,10133.77192982456,2.4669984851763687
13073,16557,197,10565.105861633294,1.1898290753155765
13075,1807,41,10463.231036479445,2.2689540675152187
13077,13814,214,9301.793157317064,1.5491530331547705
13079,655,19,5280.554659787165,2.900763358778626
13081,2044,77,9136.420525657071,3.767123287671233
13083,1386,12,8600.148920327625,0.8658008658008658
13085,2977,42,11402.635207599204,1.41081625797783
13087,2890,67,10945.3113164672,2.3183391003460208
13089,63830,970,8406.46018619855,1.5196616011279962
13091,2087,101,10128.609560786215,4.839482510781026
13093,1059,44,7908.887229275579,4.1548630783758265
13095,7361,296,8368.957205875666,4.021192772721098
13097,14779,209,10098.877295121734,1.4141687529602815
13099,1163,48,11413.15014720314,4.12725709372313
13101,465,9,11607.588617074389,1.935483870967742
13103,4497,67,6994.214259051885,1.4898821436513232
13105,2271,71,11831.822444513911,3.126376045794804
13107,2528,81,11163.119314669257,3.204113924050633
13109,950,29,8916.838746010888,3.0526315789473686
13111,2346,68,8958.301512142967,2.898550724637681
13113,8727,166,7627.096424607371,1.9021427752950613
13115,11819,217,11999.228410729153,1.8360267366105425
13117,21873,180,8955.09555704764,0.822932382389247
13119,2614,49,11195.340271531972,1.874521805661821
13121,94575,1339,8889.154151044657,1.4158075601374571
13123,2900,82,9244.795817526858,2.827586206896552
13125,263,19,8852.238303601482,7.224334600760456
13127,7983,171,9359.611686910848,2.142051860202931
13129,8033,111,13858.840984766144,1.381800074691896
13131,2091,59,8488.612836438924,2.8216164514586324
13133,1799,63,9817.725387469984,3.501945525291829
13135,99283,1117,10604.325767690254,1.125066728442936
13137,5016,157,11066.007765619484,3.1299840510366828
13139,26758,454,13088.372684539794,1.6966888407205325
13141,905,64,10701.194276930351,7.071823204419889
13143,2593,81,8703.678839957036,3.123794832240648
13145,2502,57,7100.692473606538,2.278177458033573
13147,2341,52,8933.409654646059,2.2212729602733874
13149,851,19,7137.4654030026,2.2326674500587544
13151,24494,316,10442.48617630382,1.2901118641299911
13153,14265,248,9036.316299576214,1.738520855240098
13155,901,28,9568.819031435854,3.107658157602664
13157,9680,148,13264.45318387985,1.5289256198347108
13159,1377,38,9684.22533230185,2.759622367465505
13161,1866,45,12345.35229904069,2.4115755627009645
13163,1926,64,12537.430022132536,3.322949117341641
13165,845,43,9739.511295527893,5.088757396449704
13167,1105,49,11459.089494970443,4.434389140271493
13169,1975,57,6873.151209326607,2.8860759493670884
13171,1997,55,10468.102951197778,2.7541311967951927
13173,766,13,7349.131727909431,1.6971279373368149
13175,5501,165,11569.848147057586,2.9994546446100707
13177,2693,57,8979.061082955455,2.116598588934274
13179,3864,62,6289.574346870676,1.6045548654244306
13181,792,26,9998.737533139754,3.282828282828283
13183,829,11,4238.4579988751975,1.3268998793727382
13185,12432,203,10588.89664923428,1.632882882882883
13187,2897,68,8619.458494495686,2.347255781843286
13189,2411,47,11312.875375375375,1.9493985897967647
13191,846,16,5883.989428293226,1.8912529550827424
13193,843,29,6511.160886691898,3.4400948991696323
13195,3186,56,10662.650602409638,1.7576898932831135
13197,555,19,6639.55018542888,3.4234234234234235
13199,1959,83,9254.97236263996,4.236855538540072
13201,844,13,14760.405736271425,1.5402843601895737
13205,2044,81,9349.128664867583,3.9628180039138954
13207,2592,99,9398.7961418522,3.8194444444444446
13209,873,23,9518.098560837328,2.6345933562428407
13211,2084,28,10811.371653870096,1.343570057581574
13213,4851,82,12098.463687150836,1.6903731189445474
13215,15860,437,8101.384795345534,2.755359394703657
13217,10743,233,9613.939003436426,2.168854137577957
13219,3950,70,9806.35551142006,1.7721518987341771
13221,1462,29,9581.230749066124,1.983584131326949
13223,16325,209,9678.834626809035,1.2802450229709037
13225,2566,59,9315.327089232556,2.299298519095869
13227,3339,74,10245.159706667484,2.21623240491165
13229,2416,56,12412.02157718983,2.3178807947019866
13231,2228,40,11749.815420314311,1.7953321364452424
13233,5550,90,13024.194494637786,1.6216216216216215
13235,916,44,8224.836131812875,4.80349344978166
13237,2144,57,9693.02409693024,2.658582089552239
13239,166,2,7220.530665506742,1.2048192771084338
13241,1679,49,9797.514150668145,2.9184038117927336
13243,621,33,9161.994688698727,5.314009661835748
13245,24041,491,11871.043561559958,2.042344328438917
13247,7406,168,8147.773279352226,2.268431001890359
13249,347,5,6600.722845729503,1.440922190201729
13251,973,31,6966.919662036375,3.1860226104830422
13253,941,18,11631.644004944375,1.9128586609989373
13255,6111,186,9161.506978696609,3.0436917034855178
13257,3064,81,11818.70781099325,2.643603133159269
13259,882,23,13321.2505663797,2.6077097505668934
13261,2525,99,8552.364178295624,3.9207920792079207
13263,469,18,7570.621468926554,3.837953091684435
13265,122,3,7937.54066363045,2.459016393442623
13267,2286,65,9040.575812702682,2.8433945756780403
13269,792,25,9875.311720698255,3.156565656565657
13271,1275,57,8039.092055485498,4.470588235294118
13273,789,47,9248.6226702614,5.9569074778200255
13275,4349,123,9783.806888483949,2.828236376178432
13277,4826,125,11873.83131581537,2.590136759220887
13279,3339,110,12445.024226612002,3.2943995208146157
13281,1183,54,9828.030240093049,4.564666103127641
13283,839,27,12157.6583103898,3.2181168057210967
13285,7362,220,10528.875032178714,2.9883183917413745
13287,989,37,12385.723231058237,3.741152679474217
13289,708,42,8719.211822660098,5.932203389830509
13291,2162,70,8820.529558157561,3.2377428307123037
13293,3402,125,12925.531914893618,3.6743092298647855
13295,7220,86,10349.622281790686,1.191135734072022
13297,10374,253,10966.9848720307,2.438789280894544
13299,4798,171,13426.988302457044,3.563984993747394
13301,516,16,9821.088694328131,3.10077519379845
13303,2009,85,9860.606655541376,4.230960676953709
13305,3521,83,11765.295552511108,2.357284862255041
13307,144,4,5523.590333716917,2.7777777777777777
13309,621,24,7905.7924888605985,3.864734299516908
13311,3134,78,10175.985453600882,2.488832163369496
13313,16682,240,15944.10674006958,1.43867641769572
13315,818,47,9473.074696004633,5.745721271393643
13317,1066,26,10903.140022501791,2.4390243902439024
13319,914,28,10207.728389546572,3.063457330415755
13321,1751,66,8648.194794290512,3.7692747001713305
15001,2694,53,1336.886453975674,1.967334818114328
15003,24730,370,2537.54759825686,1.4961585119288314
15007,203,1,280.8017373742963,0.4926108374384236
15009,4152,47,2480.034882956928,1.1319845857418112
16001,50756,456,10539.321036489771,0.898415950823548
16003,333,4,7755.006986492781,1.2012012012012012
16005,8597,105,9790.679664723031,1.2213562870768873
16007,376,2,6138.775510204082,0.5319148936170213
16009,661,9,7109.055710905572,1.361573373676248
16011,4771,73,10192.048877400612,1.530077551875917
16013,2333,18,10134.225272577212,0.7715387912558938
16015,341,2,4354.488571063721,0.5865102639296188
16017,3190,39,6974.354489604058,1.2225705329153604
16019,14650,168,12304.513614755337,1.1467576791808871
16021,856,10,6990.60841159657,1.1682242990654206
16023,206,1,7932.229495571813,0.4854368932038835
16025,71,0,6419.529837251356,0.0
16027,26113,291,11360.936962962642,1.114387469842607
16029,682,12,9531.795946890286,1.7595307917888563
16031,2925,26,12172.284644194757,0.8888888888888888
16033,59,0,6982.248520710059,0.0
16035,1037,13,11843.307446322522,1.253616200578592
16037,243,3,5631.51796060255,1.2345679012345678
16039,1904,14,6920.868016429792,0.7352941176470589
16041,1167,16,8410.204669933699,1.3710368466152527
16043,1119,14,8542.636842507061,1.2511170688114388
16045,1742,37,9617.932862190812,2.123995407577497
