GEOID,date,state,county,percent_new_test_results_reported_positive_7_day_rolling_average
17173,2021-05-20,IL,Shelby County,2.69
17163,2021-05-20,IL,St. Clair County,3.21
17175,2021-05-20,IL,Stark County,5.27
17177,2021-05-20,IL,Stephenson County,3.21
17179,2021-05-20,IL,Tazewell County,3.27
17181,2021-05-20,IL,Union County,0.43
17183,2021-05-20,IL,Vermilion County,4.8100000000000005
17185,2021-05-20,IL,Wabash County,1.43
17187,2021-05-20,IL,Warren County,6.03
17189,2021-05-20,IL,Washington County,2.79
17191,2021-05-20,IL,Wayne County,3.99
17193,2021-05-20,IL,White County,2.9699999999999998
17195,2021-05-20,IL,Whiteside County,0.78
17197,2021-05-20,IL,Will County,3.09
17199,2021-05-20,IL,Williamson County,2.89
17201,2021-05-20,IL,Winnebago County,4.66
17203,2021-05-20,IL,Woodford County,3.13
18001,2021-05-20,IN,Adams County,1.0
18003,2021-05-20,IN,Allen County,6.69
18005,2021-05-20,IN,Bartholomew County,1.94
18007,2021-05-20,IN,Benton County,5.76
18009,2021-05-20,IN,Blackford County,6.8100000000000005
18011,2021-05-20,IN,Boone County,4.54
18013,2021-05-20,IN,Brown County,3.61
18015,2021-05-20,IN,Carroll County,8.14
18017,2021-05-20,IN,Cass County,7.45
18019,2021-05-20,IN,Clark County,3.68
18021,2021-05-20,IN,Clay County,6.77
18023,2021-05-20,IN,Clinton County,3.83
18025,2021-05-20,IN,Crawford County,1.15
18027,2021-05-20,IN,Daviess County,1.29
18029,2021-05-20,IN,Dearborn County,7.65
18031,2021-05-20,IN,Decatur County,5.9
18033,2021-05-20,IN,DeKalb County,9.23
18035,2021-05-20,IN,Delaware County,6.77
18037,2021-05-20,IN,Dubois County,2.47
18039,2021-05-20,IN,Elkhart County,7.92
18041,2021-05-20,IN,Fayette County,5.34
18043,2021-05-20,IN,Floyd County,2.91
18045,2021-05-20,IN,Fountain County,6.74
18047,2021-05-20,IN,Franklin County,3.52
18049,2021-05-20,IN,Fulton County,5.13
18051,2021-05-20,IN,Gibson County,7.74
18053,2021-05-20,IN,Grant County,11.57
18055,2021-05-20,IN,Greene County,7.23
18057,2021-05-20,IN,Hamilton County,4.32
18059,2021-05-20,IN,Hancock County,2.54
18061,2021-05-20,IN,Harrison County,2.98
18063,2021-05-20,IN,Hendricks County,5.01
18065,2021-05-20,IN,Henry County,5.11
18067,2021-05-20,IN,Howard County,5.63
18069,2021-05-20,IN,Huntington County,3.63
18071,2021-05-20,IN,Jackson County,3.91
18073,2021-05-20,IN,Jasper County,6.64
18075,2021-05-20,IN,Jay County,10.76
18077,2021-05-20,IN,Jefferson County,2.68
18079,2021-05-20,IN,Jennings County,2.44
18081,2021-05-20,IN,Johnson County,5.23
18083,2021-05-20,IN,Knox County,3.91
18085,2021-05-20,IN,Kosciusko County,9.29
18087,2021-05-20,IN,LaGrange County,5.57
18089,2021-05-20,IN,Lake County,7.25
18091,2021-05-20,IN,LaPorte County,5.71
18093,2021-05-20,IN,Lawrence County,11.99
18095,2021-05-20,IN,Madison County,6.15
18097,2021-05-20,IN,Marion County,4.77
18099,2021-05-20,IN,Marshall County,8.51
18101,2021-05-20,IN,Martin County,3.84
18103,2021-05-20,IN,Miami County,8.14
18105,2021-05-20,IN,Monroe County,3.22
18107,2021-05-20,IN,Montgomery County,3.8
18109,2021-05-20,IN,Morgan County,5.8100000000000005
18111,2021-05-20,IN,Newton County,9.74
18113,2021-05-20,IN,Noble County,7.07
18115,2021-05-20,IN,Ohio County,2.04
18117,2021-05-20,IN,Orange County,13.31
18119,2021-05-20,IN,Owen County,6.88
18121,2021-05-20,IN,Parke County,2.4
18123,2021-05-20,IN,Perry County,9.93
18125,2021-05-20,IN,Pike County,4.61
18127,2021-05-20,IN,Porter County,6.86
18129,2021-05-20,IN,Posey County,1.19
18131,2021-05-20,IN,Pulaski County,6.13
18133,2021-05-20,IN,Putnam County,8.85
18135,2021-05-20,IN,Randolph County,7.48
18137,2021-05-20,IN,Ripley County,4.98
18139,2021-05-20,IN,Rush County,4.35
18143,2021-05-20,IN,Scott County,1.12
18145,2021-05-20,IN,Shelby County,4.97
18147,2021-05-20,IN,Spencer County,8.47
18141,2021-05-20,IN,St. Joseph County,5.24
18149,2021-05-20,IN,Starke County,10.38
18151,2021-05-20,IN,Steuben County,9.9
18153,2021-05-20,IN,Sullivan County,2.2
18155,2021-05-20,IN,Switzerland County,0.0
18157,2021-05-20,IN,Tippecanoe County,3.56
18159,2021-05-20,IN,Tipton County,5.07
18161,2021-05-20,IN,Union County,11.09
18163,2021-05-20,IN,Vanderburgh County,4.5
18165,2021-05-20,IN,Vermillion County,4.83
18167,2021-05-20,IN,Vigo County,3.3
18169,2021-05-20,IN,Wabash County,4.92
18171,2021-05-20,IN,Warren County,6.35
18173,2021-05-20,IN,Warrick County,5.04
18175,2021-05-20,IN,Washington County,2.83
18177,2021-05-20,IN,Wayne County,1.6
18179,2021-05-20,IN,Wells County,4.36
18181,2021-05-20,IN,White County,13.69
18183,2021-05-20,IN,Whitley County,11.26
23001,2021-05-20,ME,Androscoggin County,4.45
23003,2021-05-20,ME,Aroostook County,2.2
23005,2021-05-20,ME,Cumberland County,1.19
23007,2021-05-20,ME,Franklin County,1.51
23009,2021-05-20,ME,Hancock County,2.42
23011,2021-05-20,ME,Kennebec County,2.01
23013,2021-05-20,ME,Knox County,1.58
23015,2021-05-20,ME,Lincoln County,3.05
23017,2021-05-20,ME,Oxford County,4.95
23019,2021-05-20,ME,Penobscot County,2.65
23021,2021-05-20,ME,Piscataquis County,8.14
23023,2021-05-20,ME,Sagadahoc County,2.5300000000000002
23025,2021-05-20,ME,Somerset County,3.24
23027,2021-05-20,ME,Waldo County,1.75
23029,2021-05-20,ME,Washington County,2.43
23031,2021-05-20,ME,York County,2.4
34001,2021-05-20,NJ,Atlantic County,3.22
34003,2021-05-20,NJ,Bergen County,1.92
34005,2021-05-20,NJ,Burlington County,2.56
34007,2021-05-20,NJ,Camden County,3.09
34009,2021-05-20,NJ,Cape May County,2.31
34011,2021-05-20,NJ,Cumberland County,2.25
34013,2021-05-20,NJ,Essex County,2.84
34015,2021-05-20,NJ,Gloucester County,4.15
34017,2021-05-20,NJ,Hudson County,2.63
34019,2021-05-20,NJ,Hunterdon County,2.12
34021,2021-05-20,NJ,Mercer County,2.44
34023,2021-05-20,NJ,Middlesex County,2.99
34025,2021-05-20,NJ,Monmouth County,2.41
34027,2021-05-20,NJ,Morris County,2.0
34029,2021-05-20,NJ,Ocean County,2.25
34031,2021-05-20,NJ,Passaic County,3.83
34033,2021-05-20,NJ,Salem County,3.61
34035,2021-05-20,NJ,Somerset County,1.79
34037,2021-05-20,NJ,Sussex County,3.6
34039,2021-05-20,NJ,Union County,2.52
34041,2021-05-20,NJ,Warren County,2.36
36001,2021-05-20,NY,Albany County,1.67
36003,2021-05-20,NY,Allegany County,5.0
36005,2021-05-20,NY,Bronx County,1.27
36007,2021-05-20,NY,Broome County,3.18
36009,2021-05-20,NY,Cattaraugus County,4.85
36011,2021-05-20,NY,Cayuga County,2.42
36013,2021-05-20,NY,Chautauqua County,1.31
36015,2021-05-20,NY,Chemung County,3.32
36017,2021-05-20,NY,Chenango County,4.44
36019,2021-05-20,NY,Clinton County,0.6900000000000001
36021,2021-05-20,NY,Columbia County,1.45
36023,2021-05-20,NY,Cortland County,4.93
36025,2021-05-20,NY,Delaware County,1.3900000000000001
36027,2021-05-20,NY,Dutchess County,2.08
36029,2021-05-20,NY,Erie County,2.6
36031,2021-05-20,NY,Essex County,0.54
36033,2021-05-20,NY,Franklin County,0.52
36035,2021-05-20,NY,Fulton County,3.19
36037,2021-05-20,NY,Genesee County,2.54
36039,2021-05-20,NY,Greene County,1.4100000000000001
36041,2021-05-20,NY,Hamilton County,3.63
36043,2021-05-20,NY,Herkimer County,2.36
36045,2021-05-20,NY,Jefferson County,2.75
36047,2021-05-20,NY,Kings County,1.43
36049,2021-05-20,NY,Lewis County,8.95
36051,2021-05-20,NY,Livingston County,4.88
36053,2021-05-20,NY,Madison County,2.7800000000000002
36055,2021-05-20,NY,Monroe County,4.58
36057,2021-05-20,NY,Montgomery County,3.96
36059,2021-05-20,NY,Nassau County,1.31
36061,2021-05-20,NY,New York County,0.87
36063,2021-05-20,NY,Niagara County,2.5300000000000002
36065,2021-05-20,NY,Oneida County,1.29
36067,2021-05-20,NY,Onondaga County,2.52
36069,2021-05-20,NY,Ontario County,1.37
36071,2021-05-20,NY,Orange County,2.09
36073,2021-05-20,NY,Orleans County,2.56
36075,2021-05-20,NY,Oswego County,2.19
36077,2021-05-20,NY,Otsego County,0.89
36079,2021-05-20,NY,Putnam County,1.08
36081,2021-05-20,NY,Queens County,1.6
36083,2021-05-20,NY,Rensselaer County,1.54
36085,2021-05-20,NY,Richmond County,1.48
36087,2021-05-20,NY,Rockland County,1.3599999999999999
36091,2021-05-20,NY,Saratoga County,1.1
36093,2021-05-20,NY,Schenectady County,2.38
36095,2021-05-20,NY,Schoharie County,3.65
36097,2021-05-20,NY,Schuyler County,2.05
36099,2021-05-20,NY,Seneca County,0.8
36089,2021-05-20,NY,St. Lawrence County,2.14
36101,2021-05-20,NY,Steuben County,3.49
36103,2021-05-20,NY,Suffolk County,1.33
36105,2021-05-20,NY,Sullivan County,2.51
36107,2021-05-20,NY,Tioga County,5.25
36109,2021-05-20,NY,Tompkins County,0.22
36111,2021-05-20,NY,Ulster County,1.6400000000000001
36113,2021-05-20,NY,Warren County,0.72
36115,2021-05-20,NY,Washington County,1.3599999999999999
36117,2021-05-20,NY,Wayne County,3.01
36119,2021-05-20,NY,Westchester County,1.01
36121,2021-05-20,NY,Wyoming County,2.62
36123,2021-05-20,NY,Yates County,1.3599999999999999
37001,2021-05-20,NC,Alamance County,2.18
37003,2021-05-20,NC,Alexander County,2.77
37005,2021-05-20,NC,Alleghany County,2.86
37007,2021-05-20,NC,Anson County,3.36
37009,2021-05-20,NC,Ashe County,3.21
37011,2021-05-20,NC,Avery County,4.23
37013,2021-05-20,NC,Beaufort County,6.58
37015,2021-05-20,NC,Bertie County,4.04
37017,2021-05-20,NC,Bladen County,8.67
37019,2021-05-20,NC,Brunswick County,2.67
37021,2021-05-20,NC,Buncombe County,3.81
37023,2021-05-20,NC,Burke County,3.2
37025,2021-05-20,NC,Cabarrus County,3.58
37027,2021-05-20,NC,Caldwell County,3.66
37029,2021-05-20,NC,Camden County,8.3
37031,2021-05-20,NC,Carteret County,3.05
37033,2021-05-20,NC,Caswell County,3.1
37035,2021-05-20,NC,Catawba County,5.5600000000000005
37037,2021-05-20,NC,Chatham County,3.2800000000000002
37039,2021-05-20,NC,Cherokee County,5.05
37041,2021-05-20,NC,Chowan County,2.7
37043,2021-05-20,NC,Clay County,0.0
37045,2021-05-20,NC,Cleveland County,3.05
37047,2021-05-20,NC,Columbus County,2.58
37049,2021-05-20,NC,Craven County,3.13
37051,2021-05-20,NC,Cumberland County,11.67
37053,2021-05-20,NC,Currituck County,5.69
37055,2021-05-20,NC,Dare County,2.9
37057,2021-05-20,NC,Davidson County,7.29
37059,2021-05-20,NC,Davie County,6.54
37061,2021-05-20,NC,Duplin County,6.25
37063,2021-05-20,NC,Durham County,1.9300000000000002
37065,2021-05-20,NC,Edgecombe County,6.03
37067,2021-05-20,NC,Forsyth County,4.92
37069,2021-05-20,NC,Franklin County,8.37
37071,2021-05-20,NC,Gaston County,4.76
37073,2021-05-20,NC,Gates County,1.19
37075,2021-05-20,NC,Graham County,5.69
37077,2021-05-20,NC,Granville County,2.9699999999999998
37079,2021-05-20,NC,Greene County,6.22
37081,2021-05-20,NC,Guilford County,3.85
37083,2021-05-20,NC,Halifax County,4.93
37085,2021-05-20,NC,Harnett County,6.87
37087,2021-05-20,NC,Haywood County,9.98
37089,2021-05-20,NC,Henderson County,3.45
37091,2021-05-20,NC,Hertford County,5.21
37093,2021-05-20,NC,Hoke County,11.82
37095,2021-05-20,NC,Hyde County,0.0
37097,2021-05-20,NC,Iredell County,3.64
37099,2021-05-20,NC,Jackson County,2.42
37101,2021-05-20,NC,Johnston County,5.21
37103,2021-05-20,NC,Jones County,7.93
37105,2021-05-20,NC,Lee County,5.25
37107,2021-05-20,NC,Lenoir County,7.09
37109,2021-05-20,NC,Lincoln County,6.3
37113,2021-05-20,NC,Macon County,4.55
37115,2021-05-20,NC,Madison County,2.46
37117,2021-05-20,NC,Martin County,5.05
37111,2021-05-20,NC,McDowell County,1.6
37119,2021-05-20,NC,Mecklenburg County,3.48
37121,2021-05-20,NC,Mitchell County,6.29
37123,2021-05-20,NC,Montgomery County,4.19
37125,2021-05-20,NC,Moore County,3.5
37127,2021-05-20,NC,Nash County,4.15
37129,2021-05-20,NC,New Hanover County,4.45
37131,2021-05-20,NC,Northampton County,3.16
37133,2021-05-20,NC,Onslow County,11.19
37135,2021-05-20,NC,Orange County,0.96
37137,2021-05-20,NC,Pamlico County,0.0
37139,2021-05-20,NC,Pasquotank County,6.84
37141,2021-05-20,NC,Pender County,6.57
37143,2021-05-20,NC,Perquimans County,2.86
37145,2021-05-20,NC,Person County,6.58
37147,2021-05-20,NC,Pitt County,6.28
37149,2021-05-20,NC,Polk County,3.59
37151,2021-05-20,NC,Randolph County,2.71
37153,2021-05-20,NC,Richmond County,4.7
37155,2021-05-20,NC,Robeson County,3.0
37157,2021-05-20,NC,Rockingham County,6.04
37159,2021-05-20,NC,Rowan County,5.51
37161,2021-05-20,NC,Rutherford County,3.92
37163,2021-05-20,NC,Sampson County,4.48
37165,2021-05-20,NC,Scotland County,5.19
37167,2021-05-20,NC,Stanly County,5.26
37169,2021-05-20,NC,Stokes County,5.4
37171,2021-05-20,NC,Surry County,6.41
37173,2021-05-20,NC,Swain County,0.0
37175,2021-05-20,NC,Transylvania County,3.09
37177,2021-05-20,NC,Tyrrell County,2.86
37179,2021-05-20,NC,Union County,4.19
37181,2021-05-20,NC,Vance County,3.1
37183,2021-05-20,NC,Wake County,3.74
37185,2021-05-20,NC,Warren County,6.96
37187,2021-05-20,NC,Washington County,8.16
37189,2021-05-20,NC,Watauga County,2.69
37191,2021-05-20,NC,Wayne County,3.91
37193,2021-05-20,NC,Wilkes County,5.64
37195,2021-05-20,NC,Wilson County,3.77
37197,2021-05-20,NC,Yadkin County,8.62
37199,2021-05-20,NC,Yancey County,8.71
39001,2021-05-20,OH,Adams County,3.95
39003,2021-05-20,OH,Allen County,5.06
39005,2021-05-20,OH,Ashland County,5.09
39007,2021-05-20,OH,Ashtabula County,7.54
39009,2021-05-20,OH,Athens County,0.63
39011,2021-05-20,OH,Auglaize County,3.29
39013,2021-05-20,OH,Belmont County,5.82
39015,2021-05-20,OH,Brown County,5.89
39017,2021-05-20,OH,Butler County,3.15
39019,2021-05-20,OH,Carroll County,7.89
39021,2021-05-20,OH,Champaign County,4.57
39023,2021-05-20,OH,Clark County,3.86
39025,2021-05-20,OH,Clermont County,3.5300000000000002
39027,2021-05-20,OH,Clinton County,3.17
39029,2021-05-20,OH,Columbiana County,5.53
39031,2021-05-20,OH,Coshocton County,3.27
39033,2021-05-20,OH,Crawford County,2.7
39035,2021-05-20,OH,Cuyahoga County,3.5300000000000002
39037,2021-05-20,OH,Darke County,4.05
39039,2021-05-20,OH,Defiance County,5.33
39041,2021-05-20,OH,Delaware County,1.97
39043,2021-05-20,OH,Erie County,5.45
39045,2021-05-20,OH,Fairfield County,3.9
39047,2021-05-20,OH,Fayette County,1.6800000000000002
39049,2021-05-20,OH,Franklin County,2.99
39051,2021-05-20,OH,Fulton County,6.2
39053,2021-05-20,OH,Gallia County,5.16
39055,2021-05-20,OH,Geauga County,2.23
39057,2021-05-20,OH,Greene County,3.71
39059,2021-05-20,OH,Guernsey County,4.55
39061,2021-05-20,OH,Hamilton County,3.19
39063,2021-05-20,OH,Hancock County,7.34
39065,2021-05-20,OH,Hardin County,2.73
39067,2021-05-20,OH,Harrison County,7.97
39069,2021-05-20,OH,Henry County,2.96
39071,2021-05-20,OH,Highland County,1.94
39073,2021-05-20,OH,Hocking County,0.64
39075,2021-05-20,OH,Holmes County,3.81
39077,2021-05-20,OH,Huron County,5.77
39079,2021-05-20,OH,Jackson County,2.3
39081,2021-05-20,OH,Jefferson County,5.58
39083,2021-05-20,OH,Knox County,2.93
39085,2021-05-20,OH,Lake County,3.39
39087,2021-05-20,OH,Lawrence County,17.76
39089,2021-05-20,OH,Licking County,3.4
39091,2021-05-20,OH,Logan County,2.13
39093,2021-05-20,OH,Lorain County,3.13
39095,2021-05-20,OH,Lucas County,4.72
39097,2021-05-20,OH,Madison County,4.51
39099,2021-05-20,OH,Mahoning County,4.68
39101,2021-05-20,OH,Marion County,1.42
39103,2021-05-20,OH,Medina County,2.8200000000000003
39105,2021-05-20,OH,Meigs County,4.47
39107,2021-05-20,OH,Mercer County,6.39
39109,2021-05-20,OH,Miami County,5.02
39111,2021-05-20,OH,Monroe County,0.67
39113,2021-05-20,OH,Montgomery County,4.08
39115,2021-05-20,OH,Morgan County,0.0
39117,2021-05-20,OH,Morrow County,3.42
39119,2021-05-20,OH,Muskingum County,3.03
39121,2021-05-20,OH,Noble County,2.68
39123,2021-05-20,OH,Ottawa County,3.71
39125,2021-05-20,OH,Paulding County,8.42
39127,2021-05-20,OH,Perry County,0.22
39129,2021-05-20,OH,Pickaway County,0.9400000000000001
39131,2021-05-20,OH,Pike County,4.16
39133,2021-05-20,OH,Portage County,4.43
39135,2021-05-20,OH,Preble County,2.71
39137,2021-05-20,OH,Putnam County,6.24
39139,2021-05-20,OH,Richland County,3.2800000000000002
39141,2021-05-20,OH,Ross County,1.65
39143,2021-05-20,OH,Sandusky County,3.24
39145,2021-05-20,OH,Scioto County,8.77
39147,2021-05-20,OH,Seneca County,2.52
39149,2021-05-20,OH,Shelby County,2.43
39151,2021-05-20,OH,Stark County,5.52
39153,2021-05-20,OH,Summit County,4.82
39155,2021-05-20,OH,Trumbull County,4.5600000000000005
39157,2021-05-20,OH,Tuscarawas County,4.3
39159,2021-05-20,OH,Union County,5.13
39161,2021-05-20,OH,Van Wert County,1.47
39163,2021-05-20,OH,Vinton County,9.13
39165,2021-05-20,OH,Warren County,3.06
39167,2021-05-20,OH,Washington County,6.43
39169,2021-05-20,OH,Wayne County,4.36
39171,2021-05-20,OH,Williams County,2.7
39173,2021-05-20,OH,Wood County,3.51
39175,2021-05-20,OH,Wyandot County,2.7800000000000002
41001,2021-05-20,OR,Baker County,2.05
41003,2021-05-20,OR,Benton County,2.11
41005,2021-05-20,OR,Clackamas County,5.94
41007,2021-05-20,OR,Clatsop County,4.3
41009,2021-05-20,OR,Columbia County,4.32
41011,2021-05-20,OR,Coos County,3.96
41013,2021-05-20,OR,Crook County,7.8
41015,2021-05-20,OR,Curry County,6.21
41017,2021-05-20,OR,Deschutes County,8.54
41019,2021-05-20,OR,Douglas County,4.32
41021,2021-05-20,OR,Gilliam County,0.0
41023,2021-05-20,OR,Grant County,9.44
41025,2021-05-20,OR,Harney County,9.32
41027,2021-05-20,OR,Hood River County,5.73
41029,2021-05-20,OR,Jackson County,7.17
41031,2021-05-20,OR,Jefferson County,7.54
41033,2021-05-20,OR,Josephine County,3.24
41035,2021-05-20,OR,Klamath County,12.03
41037,2021-05-20,OR,Lake County,14.11
41039,2021-05-20,OR,Lane County,2.41
41041,2021-05-20,OR,Lincoln County,1.1400000000000001
41043,2021-05-20,OR,Linn County,5.75
41045,2021-05-20,OR,Malheur County,3.14
41047,2021-05-20,OR,Marion County,7.87
41049,2021-05-20,OR,Morrow County,3.34
41051,2021-05-20,OR,Multnomah County,3.96
41053,2021-05-20,OR,Polk County,6.2
41055,2021-05-20,OR,Sherman County,0.0
41057,2021-05-20,OR,Tillamook County,0.8300000000000001
41059,2021-05-20,OR,Umatilla County,8.45
41061,2021-05-20,OR,Union County,1.79
41063,2021-05-20,OR,Wallowa County,6.02
41065,2021-05-20,OR,Wasco County,4.8
41067,2021-05-20,OR,Washington County,4.2
41069,2021-05-20,OR,Wheeler County,0.0
41071,2021-05-20,OR,Yamhill County,5.59
42001,2021-05-20,PA,Adams County,5.4
42003,2021-05-20,PA,Allegheny County,3.93
42005,2021-05-20,PA,Armstrong County,9.61
42007,2021-05-20,PA,Beaver County,4.26
42009,2021-05-20,PA,Bedford County,9.33
42011,2021-05-20,PA,Berks County,6.77
42013,2021-05-20,PA,Blair County,6.24
42015,2021-05-20,PA,Bradford County,8.34
42017,2021-05-20,PA,Bucks County,3.61
42019,2021-05-20,PA,Butler County,5.3
42021,2021-05-20,PA,Cambria County,4.6
42023,2021-05-20,PA,Cameron County,10.74
42025,2021-05-20,PA,Carbon County,7.09
42027,2021-05-20,PA,Centre County,3.8
42029,2021-05-20,PA,Chester County,2.99
42031,2021-05-20,PA,Clarion County,7.47
42033,2021-05-20,PA,Clearfield County,5.67
42035,2021-05-20,PA,Clinton County,6.69
42037,2021-05-20,PA,Columbia County,9.23
42039,2021-05-20,PA,Crawford County,13.56
42041,2021-05-20,PA,Cumberland County,4.09
