GEOID,date,state,county,percent_new_test_results_reported_positive_7_day_rolling_average
42049,2021-03-27,PA,Erie County,5.62
42051,2021-03-27,PA,Fayette County,6.16
42053,2021-03-27,PA,Forest County,5.32
42055,2021-03-27,PA,Franklin County,7.88
42057,2021-03-27,PA,Fulton County,5.01
42059,2021-03-27,PA,Greene County,7.7
42061,2021-03-27,PA,Huntingdon County,5.02
42063,2021-03-27,PA,Indiana County,5.47
42065,2021-03-27,PA,Jefferson County,7.69
42067,2021-03-27,PA,Juniata County,7.85
42069,2021-03-27,PA,Lackawanna County,11.92
42071,2021-03-27,PA,Lancaster County,8.75
42073,2021-03-27,PA,Lawrence County,8.96
42075,2021-03-27,PA,Lebanon County,12.5
42077,2021-03-27,PA,Lehigh County,12.17
42079,2021-03-27,PA,Luzerne County,10.03
42081,2021-03-27,PA,Lycoming County,9.18
42083,2021-03-27,PA,McKean County,8.06
42085,2021-03-27,PA,Mercer County,4.42
42087,2021-03-27,PA,Mifflin County,8.11
42089,2021-03-27,PA,Monroe County,13.57
42091,2021-03-27,PA,Montgomery County,6.68
42093,2021-03-27,PA,Montour County,10.51
42095,2021-03-27,PA,Northampton County,10.44
42097,2021-03-27,PA,Northumberland County,7.07
42099,2021-03-27,PA,Perry County,8.89
42101,2021-03-27,PA,Philadelphia County,7.14
42103,2021-03-27,PA,Pike County,18.27
42105,2021-03-27,PA,Potter County,4.72
42107,2021-03-27,PA,Schuylkill County,10.9
42109,2021-03-27,PA,Snyder County,6.11
42111,2021-03-27,PA,Somerset County,5.98
42113,2021-03-27,PA,Sullivan County,0.72
42115,2021-03-27,PA,Susquehanna County,15.99
42117,2021-03-27,PA,Tioga County,7.97
42119,2021-03-27,PA,Union County,2.2800000000000002
42121,2021-03-27,PA,Venango County,2.13
42123,2021-03-27,PA,Warren County,8.12
42125,2021-03-27,PA,Washington County,7.51
42127,2021-03-27,PA,Wayne County,8.68
42129,2021-03-27,PA,Westmoreland County,8.9
42131,2021-03-27,PA,Wyoming County,15.73
42133,2021-03-27,PA,York County,12.34
45001,2021-03-27,SC,Abbeville County,5.41
45003,2021-03-27,SC,Aiken County,5.04
45005,2021-03-27,SC,Allendale County,3.02
45007,2021-03-27,SC,Anderson County,5.48
45009,2021-03-27,SC,Bamberg County,6.49
45011,2021-03-27,SC,Barnwell County,4.75
45013,2021-03-27,SC,Beaufort County,6.15
45015,2021-03-27,SC,Berkeley County,10.74
45017,2021-03-27,SC,Calhoun County,2.42
45019,2021-03-27,SC,Charleston County,6.02
45021,2021-03-27,SC,Cherokee County,10.94
45023,2021-03-27,SC,Chester County,9.82
45025,2021-03-27,SC,Chesterfield County,7.27
45027,2021-03-27,SC,Clarendon County,6.98
45029,2021-03-27,SC,Colleton County,5.67
45031,2021-03-27,SC,Darlington County,6.55
45033,2021-03-27,SC,Dillon County,10.61
45035,2021-03-27,SC,Dorchester County,8.41
45037,2021-03-27,SC,Edgefield County,6.26
45039,2021-03-27,SC,Fairfield County,12.59
45041,2021-03-27,SC,Florence County,5.04
45043,2021-03-27,SC,Georgetown County,4.07
45045,2021-03-27,SC,Greenville County,8.6
45047,2021-03-27,SC,Greenwood County,10.32
45049,2021-03-27,SC,Hampton County,9.47
45051,2021-03-27,SC,Horry County,8.88
45053,2021-03-27,SC,Jasper County,4.87
45055,2021-03-27,SC,Kershaw County,6.78
45057,2021-03-27,SC,Lancaster County,9.16
45059,2021-03-27,SC,Laurens County,12.41
45061,2021-03-27,SC,Lee County,4.05
45063,2021-03-27,SC,Lexington County,5.44
45067,2021-03-27,SC,Marion County,9.06
45069,2021-03-27,SC,Marlboro County,6.18
45065,2021-03-27,SC,McCormick County,5.19
45071,2021-03-27,SC,Newberry County,5.1
45073,2021-03-27,SC,Oconee County,7.79
45075,2021-03-27,SC,Orangeburg County,6.53
45077,2021-03-27,SC,Pickens County,9.74
45079,2021-03-27,SC,Richland County,4.78
45081,2021-03-27,SC,Saluda County,8.98
45083,2021-03-27,SC,Spartanburg County,7.62
45085,2021-03-27,SC,Sumter County,3.99
45087,2021-03-27,SC,Union County,3.0
45089,2021-03-27,SC,Williamsburg County,3.06
45091,2021-03-27,SC,York County,10.01
47001,2021-03-27,TN,Anderson County,7.09
47003,2021-03-27,TN,Bedford County,11.56
47005,2021-03-27,TN,Benton County,18.68
47007,2021-03-27,TN,Bledsoe County,4.43
47009,2021-03-27,TN,Blount County,5.94
47011,2021-03-27,TN,Bradley County,16.78
47013,2021-03-27,TN,Campbell County,7.14
47015,2021-03-27,TN,Cannon County,10.21
47017,2021-03-27,TN,Carroll County,8.78
47019,2021-03-27,TN,Carter County,15.39
47021,2021-03-27,TN,Cheatham County,13.02
47023,2021-03-27,TN,Chester County,11.27
47025,2021-03-27,TN,Claiborne County,10.08
47027,2021-03-27,TN,Clay County,0.0
47029,2021-03-27,TN,Cocke County,16.42
47031,2021-03-27,TN,Coffee County,7.75
47033,2021-03-27,TN,Crockett County,4.17
47035,2021-03-27,TN,Cumberland County,12.08
47037,2021-03-27,TN,Davidson County,5.54
47039,2021-03-27,TN,Decatur County,5.24
47041,2021-03-27,TN,DeKalb County,3.83
47043,2021-03-27,TN,Dickson County,8.51
47045,2021-03-27,TN,Dyer County,6.5600000000000005
47047,2021-03-27,TN,Fayette County,6.88
47049,2021-03-27,TN,Fentress County,15.58
47051,2021-03-27,TN,Franklin County,11.0
47053,2021-03-27,TN,Gibson County,7.84
47055,2021-03-27,TN,Giles County,11.73
47057,2021-03-27,TN,Grainger County,3.7199999999999998
47059,2021-03-27,TN,Greene County,7.2
47061,2021-03-27,TN,Grundy County,1.03
47063,2021-03-27,TN,Hamblen County,8.71
47065,2021-03-27,TN,Hamilton County,10.51
47067,2021-03-27,TN,Hancock County,16.67
47069,2021-03-27,TN,Hardeman County,3.19
47071,2021-03-27,TN,Hardin County,4.5600000000000005
47073,2021-03-27,TN,Hawkins County,11.5
47075,2021-03-27,TN,Haywood County,7.04
47077,2021-03-27,TN,Henderson County,2.25
47079,2021-03-27,TN,Henry County,4.61
47081,2021-03-27,TN,Hickman County,4.92
47083,2021-03-27,TN,Houston County,7.3
47085,2021-03-27,TN,Humphreys County,9.41
47087,2021-03-27,TN,Jackson County,4.76
47089,2021-03-27,TN,Jefferson County,7.8100000000000005
47091,2021-03-27,TN,Johnson County,5.13
47093,2021-03-27,TN,Knox County,7.03
47095,2021-03-27,TN,Lake County,0.0
47097,2021-03-27,TN,Lauderdale County,4.86
47099,2021-03-27,TN,Lawrence County,7.31
47101,2021-03-27,TN,Lewis County,9.69
47103,2021-03-27,TN,Lincoln County,8.1
47105,2021-03-27,TN,Loudon County,7.96
47111,2021-03-27,TN,Macon County,9.12
47113,2021-03-27,TN,Madison County,8.62
47115,2021-03-27,TN,Marion County,4.49
47117,2021-03-27,TN,Marshall County,10.36
47119,2021-03-27,TN,Maury County,11.26
47107,2021-03-27,TN,McMinn County,10.52
47109,2021-03-27,TN,McNairy County,9.13
47121,2021-03-27,TN,Meigs County,11.84
47123,2021-03-27,TN,Monroe County,7.74
47125,2021-03-27,TN,Montgomery County,7.78
47127,2021-03-27,TN,Moore County,14.44
47129,2021-03-27,TN,Morgan County,4.98
47131,2021-03-27,TN,Obion County,10.22
47133,2021-03-27,TN,Overton County,2.94
47135,2021-03-27,TN,Perry County,4.96
47137,2021-03-27,TN,Pickett County,16.67
47139,2021-03-27,TN,Polk County,15.89
47141,2021-03-27,TN,Putnam County,10.65
47143,2021-03-27,TN,Rhea County,7.3
47145,2021-03-27,TN,Roane County,2.8
47147,2021-03-27,TN,Robertson County,11.8
47149,2021-03-27,TN,Rutherford County,11.83
47151,2021-03-27,TN,Scott County,1.85
47153,2021-03-27,TN,Sequatchie County,14.34
47155,2021-03-27,TN,Sevier County,9.64
47157,2021-03-27,TN,Shelby County,4.6
47159,2021-03-27,TN,Smith County,5.29
47161,2021-03-27,TN,Stewart County,4.74
47163,2021-03-27,TN,Sullivan County,16.29
47165,2021-03-27,TN,Sumner County,12.36
47167,2021-03-27,TN,Tipton County,5.27
47169,2021-03-27,TN,Trousdale County,17.47
47171,2021-03-27,TN,Unicoi County,12.97
47173,2021-03-27,TN,Union County,2.09
47175,2021-03-27,TN,Van Buren County,2.38
47177,2021-03-27,TN,Warren County,7.5
47179,2021-03-27,TN,Washington County,15.48
47181,2021-03-27,TN,Wayne County,2.7
47183,2021-03-27,TN,Weakley County,18.18
47185,2021-03-27,TN,White County,9.1
47187,2021-03-27,TN,Williamson County,10.1
47189,2021-03-27,TN,Wilson County,9.55
48001,2021-03-27,TX,Anderson County,4.4
48003,2021-03-27,TX,Andrews County,2.86
48005,2021-03-27,TX,Angelina County,5.98
48007,2021-03-27,TX,Aransas County,20.11
48009,2021-03-27,TX,Archer County,6.55
48011,2021-03-27,TX,Armstrong County,0.0
48013,2021-03-27,TX,Atascosa County,3.32
48015,2021-03-27,TX,Austin County,14.99
48017,2021-03-27,TX,Bailey County,1.85
48019,2021-03-27,TX,Bandera County,9.27
48021,2021-03-27,TX,Bastrop County,7.16
48023,2021-03-27,TX,Baylor County,0.0
48025,2021-03-27,TX,Bee County,3.9699999999999998
48027,2021-03-27,TX,Bell County,4.35
48029,2021-03-27,TX,Bexar County,2.91
48031,2021-03-27,TX,Blanco County,0.49
48033,2021-03-27,TX,Borden County,0.0
48035,2021-03-27,TX,Bosque County,1.78
48037,2021-03-27,TX,Bowie County,5.14
48039,2021-03-27,TX,Brazoria County,8.15
48041,2021-03-27,TX,Brazos County,7.55
48043,2021-03-27,TX,Brewster County,7.14
48045,2021-03-27,TX,Briscoe County,0.0
48047,2021-03-27,TX,Brooks County,1.27
48049,2021-03-27,TX,Brown County,3.5
48051,2021-03-27,TX,Burleson County,10.42
48053,2021-03-27,TX,Burnet County,4.31
48055,2021-03-27,TX,Caldwell County,9.24
48057,2021-03-27,TX,Calhoun County,12.9
48059,2021-03-27,TX,Callahan County,4.08
48061,2021-03-27,TX,Cameron County,9.08
48063,2021-03-27,TX,Camp County,6.43
48065,2021-03-27,TX,Carson County,7.14
48067,2021-03-27,TX,Cass County,5.57
48069,2021-03-27,TX,Castro County,0.0
48071,2021-03-27,TX,Chambers County,8.23
48073,2021-03-27,TX,Cherokee County,2.09
48075,2021-03-27,TX,Childress County,11.7
48077,2021-03-27,TX,Clay County,6.93
48079,2021-03-27,TX,Cochran County,0.0
48081,2021-03-27,TX,Coke County,0.0
48083,2021-03-27,TX,Coleman County,0.0
48085,2021-03-27,TX,Collin County,4.2
48087,2021-03-27,TX,Collingsworth County,19.44
48089,2021-03-27,TX,Colorado County,7.19
48091,2021-03-27,TX,Comal County,4.66
48093,2021-03-27,TX,Comanche County,0.0
48095,2021-03-27,TX,Concho County,0.0
48097,2021-03-27,TX,Cooke County,6.43
48099,2021-03-27,TX,Coryell County,2.2
48101,2021-03-27,TX,Cottle County,0.0
48103,2021-03-27,TX,Crane County,0.0
48105,2021-03-27,TX,Crockett County,0.0
48107,2021-03-27,TX,Crosby County,0.0
48109,2021-03-27,TX,Culberson County,0.0
48111,2021-03-27,TX,Dallam County,0.0
48113,2021-03-27,TX,Dallas County,4.2
48115,2021-03-27,TX,Dawson County,0.0
48117,2021-03-27,TX,Deaf Smith County,6.18
48119,2021-03-27,TX,Delta County,8.33
48121,2021-03-27,TX,Denton County,4.38
48123,2021-03-27,TX,DeWitt County,3.27
48125,2021-03-27,TX,Dickens County,0.0
48127,2021-03-27,TX,Dimmit County,12.1
48129,2021-03-27,TX,Donley County,15.24
48131,2021-03-27,TX,Duval County,7.98
48133,2021-03-27,TX,Eastland County,0.0
48135,2021-03-27,TX,Ector County,10.15
48137,2021-03-27,TX,Edwards County,0.0
48141,2021-03-27,TX,El Paso County,9.34
48139,2021-03-27,TX,Ellis County,4.21
48143,2021-03-27,TX,Erath County,6.53
48145,2021-03-27,TX,Falls County,4.93
48147,2021-03-27,TX,Fannin County,2.74
48149,2021-03-27,TX,Fayette County,11.6
48151,2021-03-27,TX,Fisher County,13.08
48153,2021-03-27,TX,Floyd County,3.5700000000000003
48155,2021-03-27,TX,Foard County,0.0
48157,2021-03-27,TX,Fort Bend County,7.86
48159,2021-03-27,TX,Franklin County,0.9500000000000001
48161,2021-03-27,TX,Freestone County,2.59
48163,2021-03-27,TX,Frio County,3.45
48165,2021-03-27,TX,Gaines County,0.0
48167,2021-03-27,TX,Galveston County,8.56
48169,2021-03-27,TX,Garza County,0.98
48171,2021-03-27,TX,Gillespie County,4.17
48173,2021-03-27,TX,Glasscock County,0.0
48175,2021-03-27,TX,Goliad County,0.0
48177,2021-03-27,TX,Gonzales County,6.59
48179,2021-03-27,TX,Gray County,3.81
48181,2021-03-27,TX,Grayson County,3.91
48183,2021-03-27,TX,Gregg County,4.8
48185,2021-03-27,TX,Grimes County,4.05
48187,2021-03-27,TX,Guadalupe County,5.14
48189,2021-03-27,TX,Hale County,0.75
48191,2021-03-27,TX,Hall County,5.0
48193,2021-03-27,TX,Hamilton County,0.75
48195,2021-03-27,TX,Hansford County,0.0
48197,2021-03-27,TX,Hardeman County,0.0
48199,2021-03-27,TX,Hardin County,8.44
48201,2021-03-27,TX,Harris County,7.68
48203,2021-03-27,TX,Harrison County,1.82
48205,2021-03-27,TX,Hartley County,0.0
48207,2021-03-27,TX,Haskell County,0.0
48209,2021-03-27,TX,Hays County,6.17
48211,2021-03-27,TX,Hemphill County,0.0
48213,2021-03-27,TX,Henderson County,4.99
48215,2021-03-27,TX,Hidalgo County,7.25
48217,2021-03-27,TX,Hill County,7.37
48219,2021-03-27,TX,Hockley County,4.59
48221,2021-03-27,TX,Hood County,3.58
48223,2021-03-27,TX,Hopkins County,6.54
48225,2021-03-27,TX,Houston County,2.38
48227,2021-03-27,TX,Howard County,0.0
48229,2021-03-27,TX,Hudspeth County,13.89
48231,2021-03-27,TX,Hunt County,3.54
48233,2021-03-27,TX,Hutchinson County,11.9
48235,2021-03-27,TX,Irion County,0.0
48237,2021-03-27,TX,Jack County,2.04
48239,2021-03-27,TX,Jackson County,4.85
48241,2021-03-27,TX,Jasper County,4.0
48243,2021-03-27,TX,Jeff Davis County,0.0
48245,2021-03-27,TX,Jefferson County,9.48
48247,2021-03-27,TX,Jim Hogg County,0.79
48249,2021-03-27,TX,Jim Wells County,6.32
48251,2021-03-27,TX,Johnson County,5.55
48253,2021-03-27,TX,Jones County,0.0
48255,2021-03-27,TX,Karnes County,5.08
48257,2021-03-27,TX,Kaufman County,4.12
48259,2021-03-27,TX,Kendall County,2.54
48261,2021-03-27,TX,Kenedy County,0.0
48263,2021-03-27,TX,Kent County,0.0
48265,2021-03-27,TX,Kerr County,3.1
48267,2021-03-27,TX,Kimble County,16.67
48269,2021-03-27,TX,King County,0.0
48271,2021-03-27,TX,Kinney County,0.0
48273,2021-03-27,TX,Kleberg County,10.49
48275,2021-03-27,TX,Knox County,0.0
48283,2021-03-27,TX,La Salle County,0.45
48277,2021-03-27,TX,Lamar County,4.9
48279,2021-03-27,TX,Lamb County,0.0
48281,2021-03-27,TX,Lampasas County,4.3
48285,2021-03-27,TX,Lavaca County,5.73
48287,2021-03-27,TX,Lee County,7.62
48289,2021-03-27,TX,Leon County,7.35
48291,2021-03-27,TX,Liberty County,10.11
48293,2021-03-27,TX,Limestone County,2.48
48295,2021-03-27,TX,Lipscomb County,0.0
48297,2021-03-27,TX,Live Oak County,2.84
48299,2021-03-27,TX,Llano County,2.64
48301,2021-03-27,TX,Loving County,0.0
48303,2021-03-27,TX,Lubbock County,2.03
48305,2021-03-27,TX,Lynn County,14.29
48313,2021-03-27,TX,Madison County,8.08
48315,2021-03-27,TX,Marion County,7.14
48317,2021-03-27,TX,Martin County,0.0
48319,2021-03-27,TX,Mason County,0.0
48321,2021-03-27,TX,Matagorda County,20.33
48323,2021-03-27,TX,Maverick County,7.63
48307,2021-03-27,TX,McCulloch County,0.0
48309,2021-03-27,TX,McLennan County,3.1
48311,2021-03-27,TX,McMullen County,0.0
48325,2021-03-27,TX,Medina County,3.11
48327,2021-03-27,TX,Menard County,0.0
48329,2021-03-27,TX,Midland County,4.22
48331,2021-03-27,TX,Milam County,2.03
48333,2021-03-27,TX,Mills County,0.53
48335,2021-03-27,TX,Mitchell County,2.08
48337,2021-03-27,TX,Montague County,8.38
48339,2021-03-27,TX,Montgomery County,9.62
48341,2021-03-27,TX,Moore County,3.5700000000000003
48343,2021-03-27,TX,Morris County,4.17
48345,2021-03-27,TX,Motley County,0.0
48347,2021-03-27,TX,Nacogdoches County,7.35
48349,2021-03-27,TX,Navarro County,2.42
48351,2021-03-27,TX,Newton County,4.29
48353,2021-03-27,TX,Nolan County,0.0
48355,2021-03-27,TX,Nueces County,9.78
48357,2021-03-27,TX,Ochiltree County,0.0
48359,2021-03-27,TX,Oldham County,0.0
48361,2021-03-27,TX,Orange County,9.23
48363,2021-03-27,TX,Palo Pinto County,11.03
48365,2021-03-27,TX,Panola County,4.37
48367,2021-03-27,TX,Parker County,5.49
48369,2021-03-27,TX,Parmer County,7.94
48371,2021-03-27,TX,Pecos County,0.24
48373,2021-03-27,TX,Polk County,5.66
48375,2021-03-27,TX,Potter County,9.88
48377,2021-03-27,TX,Presidio County,0.0
48379,2021-03-27,TX,Rains County,8.84
48381,2021-03-27,TX,Randall County,2.6
48383,2021-03-27,TX,Reagan County,0.0
48385,2021-03-27,TX,Real County,0.0
48387,2021-03-27,TX,Red River County,1.5899999999999999
48389,2021-03-27,TX,Reeves County,4.64
48391,2021-03-27,TX,Refugio County,0.0
48393,2021-03-27,TX,Roberts County,0.0
48395,2021-03-27,TX,Robertson County,6.87
48397,2021-03-27,TX,Rockwall County,4.44
48399,2021-03-27,TX,Runnels County,0.68
48401,2021-03-27,TX,Rusk County,4.6
48403,2021-03-27,TX,Sabine County,1.3900000000000001
48405,2021-03-27,TX,San Augustine County,1.85
48407,2021-03-27,TX,San Jacinto County,7.09
48409,2021-03-27,TX,San Patricio County,13.36
48411,2021-03-27,TX,San Saba County,1.9500000000000002
48413,2021-03-27,TX,Schleicher County,0.0
48415,2021-03-27,TX,Scurry County,3.79
48417,2021-03-27,TX,Shackelford County,0.0
48419,2021-03-27,TX,Shelby County,8.54
48421,2021-03-27,TX,Sherman County,0.0
48423,2021-03-27,TX,Smith County,6.02
48425,2021-03-27,TX,Somervell County,0.0
48427,2021-03-27,TX,Starr County,10.27
48429,2021-03-27,TX,Stephens County,0.66
48431,2021-03-27,TX,Sterling County,0.0
48433,2021-03-27,TX,Stonewall County,0.0
48435,2021-03-27,TX,Sutton County,0.0
48437,2021-03-27,TX,Swisher County,5.45
48439,2021-03-27,TX,Tarrant County,5.1
48441,2021-03-27,TX,Taylor County,3.68
48443,2021-03-27,TX,Terrell County,0.0
48445,2021-03-27,TX,Terry County,0.0
48447,2021-03-27,TX,Throckmorton County,0.0
48449,2021-03-27,TX,Titus County,0.2
48451,2021-03-27,TX,Tom Green County,2.81
48453,2021-03-27,TX,Travis County,4.12
48455,2021-03-27,TX,Trinity County,0.0
48457,2021-03-27,TX,Tyler County,6.2
48459,2021-03-27,TX,Upshur County,4.34
48461,2021-03-27,TX,Upton County,0.0
48463,2021-03-27,TX,Uvalde County,13.48
48465,2021-03-27,TX,Val Verde County,3.03
48467,2021-03-27,TX,Van Zandt County,4.64
48469,2021-03-27,TX,Victoria County,6.83
48471,2021-03-27,TX,Walker County,7.96
48473,2021-03-27,TX,Waller County,7.7
48475,2021-03-27,TX,Ward County,0.0
48477,2021-03-27,TX,Washington County,6.72
48479,2021-03-27,TX,Webb County,3.5300000000000002
48481,2021-03-27,TX,Wharton County,6.95
48483,2021-03-27,TX,Wheeler County,0.0
48485,2021-03-27,TX,Wichita County,4.07
48487,2021-03-27,TX,Wilbarger County,5.24
48489,2021-03-27,TX,Willacy County,7.86
48491,2021-03-27,TX,Williamson County,4.68
48493,2021-03-27,TX,Wilson County,2.93
48495,2021-03-27,TX,Winkler County,5.5600000000000005
48497,2021-03-27,TX,Wise County,4.02
48499,2021-03-27,TX,Wood County,1.62
48501,2021-03-27,TX,Yoakum County,0.0
48503,2021-03-27,TX,Young County,0.0
48505,2021-03-27,TX,Zapata County,1.87
48507,2021-03-27,TX,Zavala County,4.76
51001,2021-03-27,VA,Accomack County,10.55
51003,2021-03-27,VA,Albemarle County,2.92
51510,2021-03-27,VA,Alexandria City,4.87
51005,2021-03-27,VA,Alleghany County,2.05
51007,2021-03-27,VA,Amelia County,5.53
51009,2021-03-27,VA,Amherst County,6.46
51011,2021-03-27,VA,Appomattox County,23.32
51013,2021-03-27,VA,Arlington County,4.91
51015,2021-03-27,VA,Augusta County,11.29
51017,2021-03-27,VA,Bath County,7.36
51019,2021-03-27,VA,Bedford County,11.05
51021,2021-03-27,VA,Bland County,9.68
51023,2021-03-27,VA,Botetourt County,12.74
51520,2021-03-27,VA,Bristol City,26.02
51025,2021-03-27,VA,Brunswick County,6.65
51027,2021-03-27,VA,Buchanan County,25.89
51029,2021-03-27,VA,Buckingham County,4.71
51530,2021-03-27,VA,Buena Vista City,0.0
51031,2021-03-27,VA,Campbell County,12.65
51033,2021-03-27,VA,Caroline County,12.33
51035,2021-03-27,VA,Carroll County,24.49
51036,2021-03-27,VA,Charles City County,16.57
51037,2021-03-27,VA,Charlotte County,6.09
51540,2021-03-27,VA,Charlottesville City,0.92
51550,2021-03-27,VA,Chesapeake City,9.39
51041,2021-03-27,VA,Chesterfield County,8.43
51043,2021-03-27,VA,Clarke County,7.23
51570,2021-03-27,VA,Colonial Heights City,10.0
51580,2021-03-27,VA,Covington City,12.14
51045,2021-03-27,VA,Craig County,6.83
51047,2021-03-27,VA,Culpeper County,8.14
51049,2021-03-27,VA,Cumberland County,7.7
51590,2021-03-27,VA,Danville City,9.14
51051,2021-03-27,VA,Dickenson County,12.4
51053,2021-03-27,VA,Dinwiddie County,7.1
51595,2021-03-27,VA,Emporia City,6.43
51057,2021-03-27,VA,Essex County,5.13
51600,2021-03-27,VA,Fairfax City,0.0
51059,2021-03-27,VA,Fairfax County,6.58
51610,2021-03-27,VA,Falls Church City,3.07
51061,2021-03-27,VA,Fauquier County,5.17
51063,2021-03-27,VA,Floyd County,14.83
51065,2021-03-27,VA,Fluvanna County,5.11
51620,2021-03-27,VA,Franklin City,7.18
51067,2021-03-27,VA,Franklin County,10.3
51069,2021-03-27,VA,Frederick County,8.48
51630,2021-03-27,VA,Fredericksburg City,7.87
51640,2021-03-27,VA,Galax City,13.54
51071,2021-03-27,VA,Giles County,8.03
51073,2021-03-27,VA,Gloucester County,9.35
51075,2021-03-27,VA,Goochland County,5.5
51077,2021-03-27,VA,Grayson County,21.04
51079,2021-03-27,VA,Greene County,9.13
51081,2021-03-27,VA,Greensville County,2.84
51083,2021-03-27,VA,Halifax County,9.04
51650,2021-03-27,VA,Hampton City,13.23
51085,2021-03-27,VA,Hanover County,7.39
51660,2021-03-27,VA,Harrisonburg City,7.58
51087,2021-03-27,VA,Henrico County,5.5
51089,2021-03-27,VA,Henry County,5.16
51091,2021-03-27,VA,Highland County,30.0
51670,2021-03-27,VA,Hopewell City,12.21
51093,2021-03-27,VA,Isle of Wight County,12.08
51095,2021-03-27,VA,James City County,6.14
51097,2021-03-27,VA,King and Queen County,15.45
51099,2021-03-27,VA,King George County,6.3
51101,2021-03-27,VA,King William County,9.09
51103,2021-03-27,VA,Lancaster County,0.62
51105,2021-03-27,VA,Lee County,9.33
51678,2021-03-27,VA,Lexington City,0.38
51107,2021-03-27,VA,Loudoun County,8.12
51109,2021-03-27,VA,Louisa County,5.86
51111,2021-03-27,VA,Lunenburg County,4.52
51680,2021-03-27,VA,Lynchburg City,17.78
51113,2021-03-27,VA,Madison County,7.36
51683,2021-03-27,VA,Manassas City,7.5
51685,2021-03-27,VA,Manassas Park City,14.76
51690,2021-03-27,VA,Martinsville City,6.63
51115,2021-03-27,VA,Mathews County,9.34
51117,2021-03-27,VA,Mecklenburg County,6.73
51119,2021-03-27,VA,Middlesex County,6.54
51121,2021-03-27,VA,Montgomery County,4.08
51125,2021-03-27,VA,Nelson County,6.67
51127,2021-03-27,VA,New Kent County,11.44
51700,2021-03-27,VA,Newport News City,10.13
51710,2021-03-27,VA,Norfolk City,10.31
51131,2021-03-27,VA,Northampton County,9.62
51133,2021-03-27,VA,Northumberland County,10.2
51720,2021-03-27,VA,Norton City,10.51
51135,2021-03-27,VA,Nottoway County,12.36
51137,2021-03-27,VA,Orange County,8.89
51139,2021-03-27,VA,Page County,3.5700000000000003
51141,2021-03-27,VA,Patrick County,2.16
51730,2021-03-27,VA,Petersburg City,6.2
51143,2021-03-27,VA,Pittsylvania County,14.93
51735,2021-03-27,VA,Poquoson City,13.46
51740,2021-03-27,VA,Portsmouth City,12.29
51145,2021-03-27,VA,Powhatan County,8.34
51147,2021-03-27,VA,Prince Edward County,10.02
51149,2021-03-27,VA,Prince George County,17.78
51153,2021-03-27,VA,Prince William County,9.08
51155,2021-03-27,VA,Pulaski County,12.16
51750,2021-03-27,VA,Radford City,10.97
51157,2021-03-27,VA,Rappahannock County,7.62
51760,2021-03-27,VA,Richmond City,5.87
51159,2021-03-27,VA,Richmond County,10.6
51770,2021-03-27,VA,Roanoke City,2.68
51161,2021-03-27,VA,Roanoke County,7.86
51163,2021-03-27,VA,Rockbridge County,4.91
51165,2021-03-27,VA,Rockingham County,12.04
51167,2021-03-27,VA,Russell County,17.52
51775,2021-03-27,VA,Salem City,8.2
51169,2021-03-27,VA,Scott County,10.56
51171,2021-03-27,VA,Shenandoah County,5.8100000000000005
51173,2021-03-27,VA,Smyth County,12.83
51175,2021-03-27,VA,Southampton County,10.13
51177,2021-03-27,VA,Spotsylvania County,9.79
51179,2021-03-27,VA,Stafford County,9.01
51790,2021-03-27,VA,Staunton City,4.13
51800,2021-03-27,VA,Suffolk City,9.38
51181,2021-03-27,VA,Surry County,1.79
51183,2021-03-27,VA,Sussex County,13.81
51185,2021-03-27,VA,Tazewell County,7.41
51810,2021-03-27,VA,Virginia Beach City,8.74
51187,2021-03-27,VA,Warren County,9.67
51191,2021-03-27,VA,Washington County,16.82
51820,2021-03-27,VA,Waynesboro City,10.44
51193,2021-03-27,VA,Westmoreland County,6.99
51830,2021-03-27,VA,Williamsburg City,9.06
51840,2021-03-27,VA,Winchester City,8.48
51195,2021-03-27,VA,Wise County,7.29
51197,2021-03-27,VA,Wythe County,13.12
51199,2021-03-27,VA,York County,6.44
54001,2021-03-27,WV,Barbour County,2.86
54003,2021-03-27,WV,Berkeley County,9.72
54005,2021-03-27,WV,Boone County,7.51
54007,2021-03-27,WV,Braxton County,5.29
54009,2021-03-27,WV,Brooke County,4.11
54011,2021-03-27,WV,Cabell County,3.25
54013,2021-03-27,WV,Calhoun County,3.8200000000000003
54015,2021-03-27,WV,Clay County,2.04
54017,2021-03-27,WV,Doddridge County,8.19
54019,2021-03-27,WV,Fayette County,6.29
54021,2021-03-27,WV,Gilmer County,4.76
54023,2021-03-27,WV,Grant County,5.2
54025,2021-03-27,WV,Greenbrier County,4.37
54027,2021-03-27,WV,Hampshire County,5.04
54029,2021-03-27,WV,Hancock County,4.39
54031,2021-03-27,WV,Hardy County,12.69
54033,2021-03-27,WV,Harrison County,6.52
54035,2021-03-27,WV,Jackson County,4.37
54037,2021-03-27,WV,Jefferson County,10.58
54039,2021-03-27,WV,Kanawha County,8.4
54041,2021-03-27,WV,Lewis County,4.68
54043,2021-03-27,WV,Lincoln County,8.98
54045,2021-03-27,WV,Logan County,6.83
54049,2021-03-27,WV,Marion County,5.02
54051,2021-03-27,WV,Marshall County,5.7
54053,2021-03-27,WV,Mason County,4.07
54047,2021-03-27,WV,McDowell County,2.13
54055,2021-03-27,WV,Mercer County,3.44
54057,2021-03-27,WV,Mineral County,4.09
