GEOID,Confirmed,Deaths,Incident_Rate,Case_Fatality_Ratio
02016,652,0,11572.59496,0.0
02020,28119,165,9763.541667,0.586791849
02050,3752,20,20406.83128,0.533049041
02060,0,0,0.0,
02068,86,0,4101.096805,0.0
02070,208,1,4231.082181,0.480769231
02090,6570,32,6783.756156,0.487062405
02100,29,0,1146.245059,0.0
02110,1287,5,4025.145431,0.388500389
02122,4120,22,7017.782926,0.533980583
02130,387,2,2783.972376,0.516795866
02150,1070,5,8232.035698,0.46728972
02158,1220,3,14674.04378,0.245901639
02164,185,0,4601.99005,0.0
02170,9774,37,9023.514314,0.378555351
02180,336,0,3358.656537,0.0
02185,1038,4,10557.36371,0.385356455
02188,597,2,7833.617635,0.335008375
02195,153,1,4684.629516,0.653594771
02198,84,1,1354.18346,1.19047619
02220,329,0,3873.778406,0.0
02230,20,0,1690.617075,0.0
02240,602,3,8733.497751,0.49833887
02261,458,3,4977.178874,0.655021834
02275,33,0,1318.944844,0.0
02282,72,1,12435.23316,1.388888889
02290,350,4,6692.160612,1.142857143
04001,10790,413,15009.66795,3.827618165
04003,11546,277,9169.168215,2.399099255
04005,16995,324,11845.18665,1.906443071
04007,6521,219,12071.90196,3.358380616
04009,5359,76,13798.69712,1.418175033
04011,563,10,5927.563698,1.776198934
04012,2441,74,11564.3358,3.031544449
04013,522624,9630,11651.63349,1.842624908
04015,22041,684,10387.82926,3.103307472
04017,15636,521,14096.1379,3.332054234
04019,112134,2341,10707.17545,2.08768081
04021,49136,849,10617.36558,1.727857375
04023,7780,173,16731.90245,2.223650386
04025,18289,488,7779.275965,2.668270545
04027,36703,819,17168.02238,2.231425224
05001,2071,36,11843.76072,1.738290681
05003,1894,33,9635.244442,1.742344245
05005,3054,99,7283.220452,3.241650295
05007,28042,403,10045.81914,1.437130019
05009,3733,79,9972.750588,2.11626038
05011,1349,32,12533.6802,2.372127502
05013,409,3,7882.0582,0.733496333
05015,2745,44,9672.30444,1.60291439
05017,1609,38,15902.35224,2.361715351
05019,2076,40,9301.075269,1.926782274
05021,1721,49,11827.36582,2.847181871
05023,1937,71,7773.18512,3.665462055
05025,937,25,11777.27501,2.668089648
05027,2313,55,9860.595984,2.377864246
05029,2186,32,10486.42425,1.463860933
05031,13048,173,11826.12479,1.325873697
05033,6963,115,11007.47743,1.65158696
05035,5851,95,12201.02179,1.623654076
05037,1916,49,11669.40739,2.557411273
05039,756,15,10786.13212,1.984126984
05041,1355,24,11926.76701,1.771217712
05043,1980,39,10867.7754,1.96969697
05045,12147,156,9639.940638,1.28426772
05047,1667,39,9410.104431,2.339532094
05049,1098,47,8800.192354,4.280510018
05051,10018,252,10079.89053,2.51547215
05053,1628,32,8913.222009,1.965601966
05055,5995,74,13226.69608,1.234361968
05057,1972,18,9158.461824,0.912778905
05059,4975,69,14731.57443,1.386934673
05061,1636,24,12392.06181,1.466992665
05063,3709,120,9805.684071,3.235373416
05065,1654,41,12135.88671,2.478839178
05067,3203,38,19157.84437,1.186387761
05069,8725,161,13056.68622,1.845272206
05071,2873,36,10809.69223,1.253045597
05073,541,9,8167.270531,1.663585952
05075,2064,42,12580.76314,2.034883721
05077,1655,34,18685.78525,2.054380665
05079,3176,48,24385.74939,1.511335013
05081,1216,40,9919.243005,3.289473684
05083,2206,21,10276.71667,0.951949229
05085,7036,114,9597.730156,1.620238772
05087,1435,22,8657.094595,1.533101045
05089,1027,30,6151.910866,2.921129503
05091,4196,37,9700.164135,0.881792183
05093,5738,106,14115.27392,1.847333566
05095,859,16,12818.98224,1.862630966
05097,750,31,8346.316492,4.133333333
05099,817,24,9900.63015,2.937576499
05101,705,26,9093.254224,3.687943262
05103,2286,60,9776.751347,2.624671916
05105,820,10,7843.137255,1.219512195
05107,1735,37,9757.057699,2.132564841
05109,997,22,9302.108602,2.20661986
05111,3111,76,13222.54335,2.442944391
05113,1957,69,9802.644761,3.525804803
05115,7836,105,12229.99126,1.339969372
05117,887,20,11002.2327,2.254791432
05119,38213,615,9750.428031,1.609399942
05121,2049,47,11409.95657,2.293801855
05123,3500,41,14003.36081,1.171428571
05125,11693,162,9550.217663,1.385444283
05127,927,14,9016.632623,1.510248112
05129,668,16,8476.081716,2.395209581
05131,15001,271,11735.39237,1.80654623
05133,2775,24,16316.81072,0.864864865
05135,1547,45,8869.395712,2.90885585
05137,982,29,7852.230929,2.953156823
05139,3911,109,10110.64578,2.787010995
05141,1240,21,7494.711393,1.693548387
05143,30121,343,12593.07571,1.138740414
05145,7779,115,9877.718944,1.478339118
05147,632,12,10000.0,1.898734177
05149,3406,64,15959.88941,1.879036994
06001,82945,1395,4962.817016,1.61604226
06003,86,0,7617.360496,0.0
06005,3530,45,8880.056349,1.274787535
06007,11270,188,5141.751754,1.668145519
06009,1995,51,4345.931816,2.556390977
06011,2164,16,10043.16146,0.739371534
06013,64961,757,5631.515891,1.165314573
06015,1125,6,4045.01654,0.533333333
06017,9417,107,4883.246994,1.136242965
06019,98602,1593,9869.072296,1.615585891
06021,2302,25,8107.632163,1.086012163
06023,3448,35,2543.56069,1.015081206
06025,27352,715,15093.67326,2.614068441
06027,1394,37,7727.701092,2.654232425
06029,105912,1206,11765.35933,1.138681169
06031,22578,241,14762.65202,1.067410754
06033,3312,43,5143.975398,1.298309179
06035,5649,24,18477.08763,0.424853956
06037,1217116,23056,12123.74766,1.8943141
06039,15937,231,10129.85692,1.449457238
06041,13635,219,5268.017896,1.606160616
06043,408,7,2371.679358,1.715686275
06045,3935,46,4536.075344,1.168996188
06047,30419,434,10954.69605,1.426739867
06049,472,4,5338.762583,0.847457627
06051,1261,4,8730.268624,0.317208565
06053,42868,340,9876.031249,0.793132406
06055,9336,78,6777.790684,0.835475578
06057,4219,84,4229.361937,1.990993126
06059,265536,4684,8361.516167,1.763979272
06061,20736,263,5205.747008,1.268325617
06063,675,6,3589.089169,0.888888889
06065,293831,4248,11893.36284,1.445729007
06067,96990,1599,6249.122133,1.648623569
06069,5850,61,9314.100115,1.042735043
06071,290315,4222,13316.68261,1.454282417
06073,269049,3525,8059.388976,1.310170266
06075,35154,468,3987.753375,1.331285202
06077,69448,1250,9112.140949,1.799907845
06079,20402,255,7206.360756,1.249877463
06081,40147,547,5237.205067,1.362492839
06083,33020,439,7395.313315,1.329497274
06085,114015,1934,5914.095065,1.696268035
06087,15306,201,5602.222442,1.313210506
06089,11333,202,6293.314083,1.782405365
06091,104,0,3460.898502,0.0
06093,1870,15,4294.999885,0.802139037
06095,31009,193,6927.171876,0.622399948
06097,29122,310,5891.134775,1.064487329
06099,58602,992,10642.13852,1.692774991
06101,9110,104,9394.561261,1.141602634
06103,5255,54,8074.181058,1.027592769
06105,387,5,3150.18315,1.291989664
06107,48960,811,10502.04314,1.656454248
06109,4024,62,7386.467932,1.540755467
06111,79472,969,9393.786805,1.219297363
06113,13287,196,6025.85034,1.475126063
06115,5953,42,7567.244623,0.705526625
08001,50948,634,9846.527296,1.244406061
08003,1339,29,8248.629335,2.16579537
08005,51352,679,7821.014636,1.322246456
08007,738,1,5260.531756,0.135501355
08009,278,4,7763.194638,1.438848921
08011,1483,21,26591.35736,1.41604855
08013,20227,227,6200.873095,1.122262323
08014,4124,74,5852.550912,1.794374394
08015,1491,24,7324.621733,1.609657948
08017,126,6,6881.485527,4.761904762
08019,394,2,4061.85567,0.507614213
08021,460,10,5606.337599,2.173913043
08023,202,2,5196.809879,0.99009901
08025,2138,14,35274.70714,0.654817587
08027,171,1,3374.112076,0.584795322
08029,2532,60,8125.280791,2.369668246
08031,63463,782,8726.903196,1.232214046
08033,67,0,3260.340633,0.0
08035,23362,228,6652.92151,0.97594384
08037,5645,22,10239.99129,0.389725421
08039,1396,12,5222.791724,0.859598854
08041,55757,755,7739.695698,1.354090069
08043,5621,52,11749.82755,0.925102295
08045,5364,38,8930.920231,0.708426547
08047,184,3,2947.300977,1.630434783
08049,1322,6,8402.186348,0.453857791
08051,1232,6,7055.320124,0.487012987
08053,17,0,2073.170732,0.0
08055,333,16,4828.186168,4.804804805
08057,52,0,3735.632184,0.0
08059,39925,729,6849.597088,1.825923607
08061,91,3,6472.261735,3.296703297
08063,579,11,8158.376779,1.899827288
08065,694,0,8539.436446,0.0
08067,3280,37,5834.118924,1.12804878
08069,21842,227,6119.938694,1.039282117
08071,1038,11,7155.659727,1.05973025
08073,1004,4,17610.94545,0.398406375
08075,3816,65,17028.87233,1.703354298
08077,13659,209,8857.402244,1.530126656
08079,86,1,11183.35501,1.162790698
08081,695,22,5232.25175,3.165467626
08083,1784,23,6813.581331,1.289237668
08085,3315,57,7752.935123,1.719457014
08087,2523,92,8679.647723,3.646452636
08089,1880,63,10285.58923,3.35106383
08091,272,3,5492.73021,1.102941176
08093,603,5,3199.787742,0.829187396
08095,346,13,8112.543962,3.757225434
08097,2370,4,13339.33697,0.168776371
08099,1169,21,9604.009201,1.796407186
08101,15614,364,9270.650264,2.331241194
08103,514,4,8127.767236,0.778210117
08105,752,13,6674.358747,1.728723404
08107,2044,19,7972.54076,0.929549902
08109,328,4,4806.565064,1.219512195
08111,44,0,6043.956044,0.0
08113,848,0,10368.01565,0.0
08115,199,2,8852.313167,1.005025126
08117,3307,7,10663.95795,0.21167221
08119,1400,14,5514.41626,1.0
08121,433,12,8822.330888,2.771362587
08123,27141,322,8364.150734,1.186396964
08125,832,17,8304.221978,2.043269231
09001,87890,2106,9316.9743,2.396177039
09003,74654,2341,8371.910465,3.135799823
09005,12518,282,6941.60248,2.252756031
09007,11364,350,6995.986111,3.079901443
09009,79060,1992,9249.412406,2.519605363
09011,20412,420,7696.658447,2.057613169
09013,8457,176,5611.029651,2.081116235
09015,9782,187,8376.290867,1.911674504
10001,15256,322,8438.706537,2.110644992
10003,54318,761,9721.290087,1.401008874
10005,23548,453,10053.58096,1.923730253
11001,43825,1055,6209.714785,2.407301768
12001,23192,255,8620.183391,1.099517075
12003,3348,59,11461.82814,1.762246117
12005,19456,375,11136.48722,1.927425987
12007,2912,54,10325.87497,1.854395604
12009,36746,802,6104.574859,2.182550482
12011,211231,2614,10816.94898,1.237507752
12013,1653,42,11719.24849,2.540834846
12015,11355,389,6010.798793,3.425803611
12017,10230,424,6835.630809,4.144672532
12019,17269,325,7876.324959,1.88198506
12021,32078,492,8334.069451,1.533761456
12023,7804,162,10886.36554,2.075858534
12027,4031,82,10607.61559,2.034234681
12029,1549,23,9205.990729,1.484828922
12031,92022,1287,9608.093928,1.398578601
12033,34689,663,10897.66144,1.911268702
12035,6553,96,5694.250137,1.464977873
12037,1294,16,10672.16495,1.236476043
12039,5525,89,12100.30661,1.610859729
12041,1481,37,7970.078571,2.498311951
12043,924,19,6690.319311,2.056277056
12045,1908,41,13989.2954,2.14884696
12047,1586,23,10992.51456,1.450189155
12049,2889,37,10725.02506,1.280719972
12051,4455,77,10601.58964,1.728395062
12053,12228,439,6305.693069,3.590121034
12055,7586,316,7141.713974,4.165568152
12057,119790,1601,8138.084524,1.336505551
12059,2209,46,11260.64128,2.082390222
12061,11629,278,7271.624469,2.390575286
12063,6046,154,13026.24208,2.547138604
12065,1425,24,10002.80781,1.684210526
12067,1604,25,19045.3574,1.558603491
12069,26354,600,7178.618319,2.27669424
12071,61776,910,8016.849711,1.473063973
12073,30168,301,10275.83435,0.997745956
12075,3058,43,7368.142062,1.406147809
12077,1051,16,12580.79962,1.522359657
12079,2030,43,10977.12648,2.118226601
12081,34371,632,8523.43318,1.838759419
12083,28831,914,7886.393912,3.170198744
12085,11236,300,6978.881988,2.66998932
12086,439970,5792,16193.58543,1.316453395
12087,6328,48,8525.084874,0.758533502
12089,7946,121,8965.867419,1.522778757
12091,19682,348,9339.559073,1.768112997
12093,3700,84,8774.426105,2.27027027
12095,121980,1173,8753.799916,0.961633055
12097,39174,481,10425.52116,1.22785521
12099,129904,2635,8678.955351,2.028420988
12101,35863,687,6474.085066,1.915623344
12103,71265,1561,7309.260756,2.190416053
12105,60449,1236,8340.358483,2.044698837
12107,6001,133,8052.763651,2.216297284
12109,20960,202,7919.235884,0.963740458
12111,23731,577,7228.515643,2.431418819
12113,17684,277,9594.548404,1.566387695
12115,28913,785,6665.944271,2.715041677
12117,29518,461,6256.119841,1.561758927
12119,8693,243,6564.71832,2.795352583
12121,5207,135,11722.98895,2.592663722
12123,2694,45,12490.1479,1.670378619
12125,1769,70,11609.89696,3.957037875
12127,37453,711,6769.217978,1.898379302
12129,3240,54,9603.129909,1.666666667
12131,7290,83,9841.908439,1.138545953
12133,2660,49,10442.42924,1.842105263
13001,2248,68,12226.69422,3.024911032
13003,985,17,12063.68647,1.725888325
13005,1590,36,14242.20709,2.264150943
13007,224,9,7373.271889,4.017857143
13009,4380,122,9757.184228,2.785388128
13011,1747,34,9082.874077,1.946193475
13013,9418,126,11314.27198,1.337863665
13015,13826,212,12832.98372,1.533342977
13017,2051,74,12281.43713,3.607996099
13019,1781,41,9181.832242,2.302077485
13021,15299,416,9988.965715,2.719131969
13023,1423,50,11054.14433,3.513703443
13025,1563,34,8179.39191,2.175303903
13027,1361,47,8805.072136,3.45334313
13029,3431,36,8658.23807,1.049256776
13031,6590,108,8278.062506,1.638846737
13033,2468,57,11026.22526,2.309562399
13035,2817,77,11296.92012,2.733404331
13037,568,14,9177.573114,2.464788732
13039,3822,32,6991.548677,0.83725798
13043,924,64,8553.179672,6.926406926
13045,10865,225,9054.770318,2.070869765
13047,5815,66,8604.616751,1.134995701
13049,1336,30,9976.105137,2.245508982
13051,22018,410,7607.366203,1.862112817
13053,3430,13,31447.69414,0.379008746
13055,2663,67,10742.66812,2.515959444
13057,29208,295,11287.11264,1.009997261
13059,14551,134,11338.64772,0.920898907
13061,232,3,8186.309104,1.293103448
13063,24571,421,8407.355195,1.713401978
13065,933,26,14097.91478,2.786709539
13067,73365,977,9651.498867,1.331697676
13069,5225,164,12074.50373,3.138755981
13071,4541,113,9958.333333,2.48843867
13073,16165,195,10314.96867,1.206309929
13075,1772,40,10260.56746,2.257336343
13077,13515,191,9100.458558,1.413244543
13079,645,17,5199.935505,2.635658915
13081,2013,71,8997.854461,3.527074019
13083,1337,11,8296.103251,0.822737472
13085,2894,39,11084.72499,1.347615757
13087,2821,67,10683.98727,2.375044311
13089,60674,920,7990.812554,1.516300227
13091,2062,101,10007.27979,4.898157129
13093,1053,43,7864.07767,4.08357075
13095,7190,290,8174.541816,4.033379694
13097,14148,200,9667.698489,1.413627368
13099,1146,45,11246.31992,3.926701571
13101,461,8,11507.73839,1.735357918
13103,4363,65,6785.80316,1.489800596
13105,2257,65,11758.88298,2.879929109
13107,2512,79,11092.46666,3.144904459
13109,935,28,8776.046555,2.994652406
13111,2251,64,8595.539942,2.843180809
13113,8489,156,7419.092649,1.837672282
13115,11563,207,11739.32466,1.790192857
13117,20892,168,8553.461179,0.804135554
13119,2584,47,11066.85511,1.818885449
13121,91002,1254,8553.325996,1.377991692
13123,2831,80,9024.833434,2.825856588
13125,261,18,8784.920902,6.896551724
13127,7771,167,9111.053792,2.149015571
13129,7863,106,13565.55044,1.348085972
13131,2046,57,8305.931068,2.785923754
13133,1769,57,9654.005676,3.222159412
13135,96252,1048,10280.58745,1.088808544
13137,4963,151,10949.08224,3.042514608
13139,26224,430,12827.17263,1.639719341
13141,893,60,10559.29999,6.718924972
13143,2522,78,8465.359828,3.092783505
13145,2451,53,6955.954138,2.162382701
13147,2309,50,8811.295554,2.165439584
13149,827,18,6936.173782,2.176541717
13151,23493,297,10015.73152,1.264206359
13153,13966,240,8846.911563,1.718459115
13155,892,28,9473.237043,3.139013453
13157,9467,141,12972.5804,1.489384177
13159,1364,37,9592.798368,2.712609971
13161,1826,46,12080.71452,2.519167579
13163,1892,62,12316.10467,3.276955603
13165,833,42,9601.198709,5.042016807
13167,1098,48,11386.49798,4.371584699
13169,1948,55,6779.189142,2.823408624
13171,1944,54,10190.28149,2.777777778
13173,758,13,7272.378394,1.715039578
13175,5420,163,11399.48681,3.007380074
13177,2660,55,8869.031742,2.067669173
13179,3591,59,5845.202246,1.64299638
13181,775,26,9784.118167,3.35483871
13183,801,11,4095.301396,1.373283396
13185,12147,193,10346.14926,1.58886968
13187,2835,66,8434.989586,2.328042328
13189,2370,43,11120.4955,1.814345992
13191,807,16,5612.741689,1.982651797
13193,819,27,6325.789758,3.296703297
13195,3138,54,10502.00803,1.7208413
13197,543,19,6495.992344,3.49907919
13199,1906,73,9004.582605,3.830010493
13201,818,12,14305.70129,1.466992665
13205,1996,78,9129.579655,3.907815631
13207,2535,97,9192.109653,3.82642998
13209,863,21,9409.071086,2.433371958
13211,2012,26,10437.85018,1.292246521
13213,4636,77,11562.2506,1.660914582
13215,15302,414,7816.35499,2.705528689
13217,10292,220,9210.337915,2.137582588
13219,3863,67,9590.367428,1.734403313
13221,1436,28,9410.839505,1.949860724
13223,15627,200,9265.001453,1.279836181
13225,2522,52,9155.594279,2.06185567
13227,3241,74,9944.463195,2.283245912
13229,2365,55,12150.01284,2.325581395
13231,2142,36,11296.27676,1.680672269
13233,5415,87,12707.38976,1.606648199
13235,900,41,8081.170872,4.555555556
13237,2103,52,9507.663095,2.472658107
13239,161,2,7003.044802,1.242236025
13241,1616,46,9429.888545,2.846534653
13243,618,33,9117.733845,5.339805825
13245,23435,468,11571.8109,1.997013015
13247,7131,160,7845.229713,2.243724583
13249,334,4,6353.433517,1.19760479
13251,934,28,6687.670056,2.997858672
13253,919,18,11359.70334,1.958650707
13255,5888,179,8827.189182,3.040081522
13257,3036,77,11710.70395,2.536231884
13259,874,22,13200.4229,2.517162471
13261,2500,97,8467.687305,3.88
13263,463,17,7473.769169,3.671706263
13265,122,3,7937.540664,2.459016393
13267,2256,62,8921.933086,2.74822695
13269,775,25,9663.341646,3.225806452
13271,1257,54,7925.598991,4.295942721
13273,784,44,9190.012894,5.612244898
13275,4283,121,9635.328789,2.825122578
13277,4760,123,11711.44572,2.584033613
13279,3288,107,12254.9385,3.254257908
13281,1164,54,9670.183601,4.639175258
13283,834,25,12085.20504,2.997601918
13285,7210,207,10311.48995,2.871012483
13287,979,34,12260.48842,3.472931563
13289,697,41,8583.743842,5.882352941
13291,2126,68,8673.656726,3.198494826
13293,3326,121,12636.77812,3.638003608
13295,6889,83,9875.145138,1.204819277
13297,10112,243,10690.00877,2.403085443
13299,4709,157,13177.92578,3.334041198
13301,510,16,9706.889989,3.137254902
13303,1991,77,9772.258761,3.867403315
13305,3431,82,11464.56377,2.389973769
13307,139,4,5331.799003,2.877697842
13309,616,24,7842.138765,3.896103896
13311,3078,76,9994.155465,2.469135802
13313,16287,233,15566.57874,1.430588813
13315,812,46,9403.590041,5.665024631
13317,1061,24,10851.99959,2.262016965
13319,911,26,10174.22381,2.854006586
13321,1716,65,8475.329678,3.787878788
15001,2456,53,1218.77993,2.157980456
15003,23204,364,2380.964596,1.568695053
15007,191,1,264.2026199,0.523560209
15009,3471,38,2073.266156,1.094785364
16001,48806,448,10134.40977,0.917919928
16003,333,4,7755.006986,1.201201201
16005,8326,98,9482.051749,1.177035791
16007,367,2,5991.836735,0.544959128
16009,646,9,6947.730695,1.393188854
16011,4615,69,9858.793873,1.495124594
16013,2238,17,9721.558577,0.759606792
16015,320,2,4086.323586,0.625
16017,3084,37,6742.604779,1.199740597
16019,13866,157,11646.03316,1.132265974
16021,842,10,6876.276031,1.187648456
16023,202,1,7778.205622,0.495049505
16025,71,0,6419.529837,0.0
16027,25448,287,11071.61658,1.127790003
16029,646,12,9028.651293,1.857585139
16031,2893,25,12039.11777,0.864154857
16033,56,0,6627.218935,0.0
16035,1027,12,11729.10005,1.168451801
16037,239,3,5538.818076,1.255230126
16039,1739,13,6321.10792,0.747556067
16041,1113,16,8021.043528,1.437556155
16043,1075,14,8206.733338,1.302325581
16045,1728,34,9540.636042,1.967592593
16047,1279,24,8426.115027,1.876465989
16049,1172,17,7031.859363,1.450511945
16051,2763,22,9249.774028,0.796235975
16053,2532,23,10371.94822,0.908372828
16055,17131,193,10338.75085,1.126612574
16057,2901,8,7232.970978,0.275766977
16059,516,9,6428.304472,1.744186047
16061,384,9,10005.21105,2.34375
16063,493,11,9187.476705,2.231237323
16065,6783,23,16997.01807,0.339083002
16067,2308,32,10970.10314,1.386481802
16069,3475,52,8599.782221,1.496402878
16071,344,4,7592.143015,1.162790698
16073,1036,26,8762.581409,2.50965251
16075,2440,32,10187.46608,1.31147541
16077,645,9,8397.344096,1.395348837
16079,1044,33,8104.331626,3.16091954
16081,1145,4,9430.077417,0.349344978
16083,9116,126,10492.87507,1.382185169
16085,821,6,7206.811798,0.730816078
16087,1196,21,11732.3916,1.755852843
17001,8072,115,12335.90586,1.424677899
17003,456,10,7915.292484,2.192982456
17005,1927,24,11731.40144,1.245459263
17007,6068,71,11332.73569,1.170072512
17009,679,6,10322.28641,0.88365243
17011,3401,78,10423.56258,2.293443105
17013,502,2,10592.9521,0.398406375
17015,1621,35,11331.7022,2.159161012
17017,1919,24,15798.13946,1.250651381
17019,18838,135,8983.780742,0.716636586
17021,3395,71,10509.53442,2.091310751
17023,1718,32,11126.22239,1.862630966
17025,1453,42,11020.93447,2.890571232
17027,5661,89,15071.08248,1.572160396
17029,5396,93,10659.60767,1.723498888
17031,492837,9622,9569.217548,1.952369648
17033,2047,24,10965.87561,1.172447484
17035,1254,19,11647.78005,1.515151515
17037,8575,117,8174.685644,1.364431487
17039,1313,23,8396.21435,1.751713633
17041,2512,35,12905.21449,1.393312102
17043,80980,1226,8774.315461,1.513954063
17045,1628,39,9486.626653,2.395577396
17047,537,12,8397.185301,2.234636872
17049,4547,69,13370.38344,1.517484055
17051,3085,54,14459.13011,1.750405186
17053,1636,46,12622.48283,2.811735941
17055,4241,68,11024.46125,1.603395426
17057,3179,50,9257.425743,1.572821642
17059,448,4,9279.20464,0.892857143
17061,1403,32,10818.10471,2.2808268
17063,5382,69,10541.77929,1.282051282
17065,800,15,9857.072449,1.875
17067,1695,30,9571.944884,1.769911504
17069,359,12,9395.446218,3.342618384
17071,513,14,7718.928679,2.729044834
17073,4471,60,9140.719236,1.34198166
17075,2835,63,10455.85306,2.222222222
17077,4714,62,8306.60793,1.315231226
17079,1128,17,11737.77315,1.507092199
17081,4053,118,10755.22768,2.911423637
17083,2543,48,11679.60318,1.887534408
17085,1654,22,7789.027549,1.330108827
17087,1367,13,11009.10043,0.950987564
17089,52456,741,9852.686781,1.412612475
17091,12919,192,11759.29803,1.486183141
17093,11548,88,8952.631987,0.762036716
17095,5092,135,10245.67899,2.651217596
17097,61775,949,8868.90106,1.536220154
17099,11198,225,10304.68671,2.009287373
17101,2361,24,15059.31879,1.016518424
17103,3650,46,10705.06804,1.260273973
17105,4383,79,12295.21993,1.802418435
17107,3440,54,12020.40674,1.569767442
17109,2395,42,8068.863284,1.753653445
17111,25407,271,8255.083275,1.066635179
17113,15355,166,8952.465353,1.081081081
17115,9805,188,9427.068811,1.917389087
17117,4479,81,9969.727997,1.808439384
17119,29027,496,11038.30914,1.708753919
17121,4347,114,11683.91345,2.622498275
17123,904,17,7903.479629,1.880530973
17125,1330,41,9955.835018,3.082706767
17127,1307,37,9490.270113,2.830910482
17129,1117,9,9158.740571,0.805729633
17131,1313,33,8505.538641,2.513328256
17133,4177,89,12059.35849,2.130715825
17135,3583,71,12609.981,1.981579682
17137,3676,79,10921.62339,2.149075082
17139,1527,25,10530.30825,1.637197119
17141,5325,78,10514.77993,1.464788732
17143,18063,271,10080.98047,1.50030449
17145,3106,59,14849.87569,1.899549259
17147,1385,14,8474.057758,1.010830325
17149,1733,50,11136.8164,2.885170225
17151,298,3,7134.306919,1.006711409
17153,674,7,12633.55201,1.038575668
17155,430,3,7492.594529,0.697674419
17157,4023,82,12658.10836,2.038279891
17159,1671,39,10771.61091,2.333931777
17161,13561,296,9558.144616,2.182729887
17163,26484,492,10198.47046,1.857725419
17165,2414,50,10276.27602,2.071251036
17167,16810,227,8635.037396,1.350386675
17169,685,5,10121.15839,0.729927007
17171,457,1,9230.458493,0.218818381
17173,2200,36,10169.17815,1.636363636
17175,553,23,10351.92812,4.159132007
17177,4239,79,9526.270844,1.863647087
17179,14216,244,10785.79395,1.716375914
17181,2225,39,13360.95598,1.752808989
17183,8833,120,11659.49471,1.358541832
17185,1328,12,11527.77778,0.903614458
17187,1676,44,9950.13061,2.625298329
17189,1607,25,11571.97379,1.555693839
17191,1703,49,10502.62103,2.877275396
17193,1644,25,12144.49287,1.520681265
17195,6205,155,11246.03534,2.497985496
17197,67867,936,9825.217194,1.379168079
17199,7019,125,10539.51379,1.780880467
17201,29020,451,10269.9489,1.55410062
17203,3929,61,10216.07426,1.552557903
18001,3317,51,9271.319563,1.537533916
18003,37437,660,9870.04975,1.762961776
18005,7660,151,9143.102687,1.971279373
18007,930,13,10631.00137,1.397849462
18009,1288,29,10954.24392,2.251552795
18011,6328,98,9327.417714,1.548672566
18013,967,40,6407.368142,4.136504654
18015,1799,20,8880.880683,1.111728738
18017,5597,102,14850.48688,1.82240486
