GEOID,fixed_avg_d_mbps_wt,fixed_avg_u_mbps_wt,fixed_avg_lat_wt,mobile_avg_d_mbps_wt,mobile_avg_u_mbps_wt,mobile_avg_lat_wt
01001,155.8936359932088,77.38364923599322,23.55042444821732,39.93426245210728,15.4567662835249,46.46934865900383
01003,122.0814548797007,53.47607714635878,46.96503902470489,45.17052176192973,9.442240167802831,52.9952805453592
01005,113.2877364016736,11.73160041841004,62.77405857740586,20.89068,3.842048,56.84
01007,46.40245034642033,33.44454041570438,103.175519630485,35.70095882352941,6.787694117647058,59.57058823529412
01009,83.13044574327304,19.63543096603441,38.06109395677106,30.79168571428571,8.734358441558442,60.79480519480519
01011,25.55733333333333,8.201258064516129,167.236559139785,31.96515789473684,10.188,67.26315789473684
01013,80.51714922813036,45.44012006861065,71.9828473413379,31.08517307692307,7.588858974358973,78.21153846153847
01015,133.6792996042962,33.64749208592425,22.70350480497456,37.02233404940924,8.938630504833512,50.56928034371644
01017,112.1839034416826,13.21880401529637,41.19120458891013,27.02868693009119,8.947112462006078,38.73860182370821
01019,39.2092735042735,4.413836385836386,65.4053724053724,54.69319223985891,7.741037037037035,53.88712522045855
01021,85.22419923371648,89.8303601532567,65.455938697318,39.15717733990147,9.426748768472907,43.72906403940887
01023,11.46643665158371,3.642943438914027,75.34162895927602,26.48577611940298,5.849462686567165,190.2985074626866
01025,64.24341489361703,10.76116784869976,166.9491725768322,14.98612307692308,4.071684615384615,122.4153846153846
01027,29.88875462184874,2.701712605042017,87.86050420168067,36.30728571428571,6.028491071428571,60.32142857142857
01029,24.56113131313131,19.78986868686869,68.42171717171718,23.96670093457944,5.624934579439254,90.42056074766356
01031,122.334219269103,23.00966397721879,32.0640721404841,27.21972222222223,7.320698830409359,66.8157894736842
01033,106.0820628964059,42.67005602536998,37.07452431289641,38.7967507082153,11.60245042492918,72.65722379603399
01035,117.2907892561983,19.94857438016528,74.35537190082644,37.75354263565891,10.8835503875969,57.10852713178294
01037,106.5044354066986,14.93533014354067,140.8468899521531,25.84273134328358,8.431194029850746,88.07462686567165
01039,113.4443258547008,20.46190170940171,53.57371794871795,24.61073219373219,4.36979772079772,73.77492877492878
01041,132.2245592105263,67.6918717105263,40.59868421052632,23.69162745098039,6.963686274509804,74.17647058823529
01043,120.5866286433969,22.0133037063692,48.5275278877294,40.81554609101517,9.932723453908986,55.3710618436406
01045,92.99544713656388,27.55096696035242,33.67474302496329,31.90462457912458,7.53727441077441,55.37037037037037
01047,75.55878666666666,9.04686,89.98133333333334,41.85017928286853,7.97304780876494,57.48605577689243
01049,111.0280975535168,61.93560642201835,37.73761467889909,32.56270671378092,7.095208480565371,64.10600706713781
01051,130.1545325238508,48.94597658282741,29.21595836947095,36.65608651911469,10.84434205231389,47.79275653923541
01053,84.72612424849702,12.70007915831663,112.502004008016,56.45728942807626,10.44903119584055,63.93587521663778
01055,155.1985707801418,29.51162666666666,26.84539007092199,36.06293148148148,7.752668518518518,67.9074074074074
01057,41.8412027559055,29.97049999999999,85.88188976377953,27.07211111111111,4.877472222222222,71.80555555555556
01059,80.97970476190477,11.43426666666667,55.81904761904762,32.03667045454546,6.509846590909092,62.33522727272727
01061,36.72461740890688,11.35140890688259,96.4493927125506,27.69292022792022,4.674527065527064,67.45868945868946
01063,11.60841304347826,1.948456521739131,250.695652173913,35.30155743243242,6.810898648648648,60.72635135135135
01065,55.73866355140186,8.57929906542056,209.9906542056075,45.38567073170731,9.379280487804877,51.5609756097561
01067,39.84917286652078,5.812234135667396,97.20568927789934,21.3682695035461,3.158865248226951,107.6737588652482
01069,120.0000038424592,21.2454553314121,30.91258405379443,34.37152347959969,8.44081909160893,77.7821401077752
01071,102.5926651285432,79.63691397495056,23.55504284772578,32.50337583892618,8.718906040268454,64.12751677852349
01073,167.3642853528165,52.20177496283645,23.61229718189582,82.21187914438501,16.88361212121212,35.49001782531194
01075,97.69114695945946,98.08894932432435,51.54391891891892,23.36870666666667,6.100586666666667,96.92
01077,92.28235499515034,40.22858389912705,48.4303265438086,37.43323747980614,10.64454604200323,67.76575121163167
01079,91.47340749414519,9.19244730679157,44.80327868852459,41.57296525096525,7.471926640926642,52.97683397683398
01081,120.6169276089828,50.71788031704095,19.47120211360634,41.95432379072063,9.517841066140178,44.07699901283317
01083,155.4134959142666,82.71936999330208,25.59732083054253,50.94447834843907,12.45764451158107,50.2134944612286
01085,75.12432663316584,18.74399497487437,107.070351758794,26.16676363636364,6.115563636363637,37.65454545454546
01087,129.803144654088,13.72149685534591,86.77672955974843,48.28061607142858,11.48575892857143,52.625
01089,171.9871482073962,109.7656126219378,20.42868793325178,50.58199061913696,14.62739118198874,44.41158536585366
01091,24.58574087591241,7.02258394160584,66.67883211678833,53.01106896551725,10.73431034482758,51.14942528735632
01093,105.0085225140713,123.3074066604128,19.8109756097561,34.80452222222222,9.854603703703704,56.29259259259259
01095,124.8178236647074,39.51942831587017,27.09813442371582,32.67999706744868,8.500073313782991,55.68621700879766
01097,148.5648233335428,63.13909147452409,39.06709807124458,47.79515541995693,10.23848994974874,51.17623833452979
01099,62.41815134099615,10.90553065134099,95.70114942528735,18.07443697478992,4.851596638655462,138.3361344537815
01101,149.106648505406,35.09502480390079,17.34004663981344,45.34280296896086,16.57635132703554,38.06207827260459
01103,145.9340776545166,50.33477872424723,31.03149762282092,43.29357779349363,9.258641442715701,59.22701555869872
01105,15.37280645161291,7.807161290322581,88.06451612903226,31.762725,11.8022625,35.2125
01107,48.90732047477745,7.190670623145402,129.0178041543027,31.59922222222222,10.08793055555556,102.4583333333333
01109,66.98016820702404,40.74436783733826,31.75046210720887,16.45846616541353,4.417492481203008,117.3458646616541
01111,47.02361277033985,3.979001029866116,109.7487126673532,28.57090229885057,6.855867816091953,63.04022988505747
01113,95.54156988694757,57.8794892086331,27.70503597122302,39.05225359712231,10.32812769784173,41.10251798561151
01115,95.150452086199,23.94703591624637,36.41876814916705,46.21196340023613,10.13933766233766,44.60684769775679
01117,165.7603547866503,65.6264890581628,29.6241688722484,72.78353372946522,14.13197902831178,38.88220901782594
01119,35.12755737704919,11.41344262295082,165.2459016393443,38.41054838709677,6.3657311827957,60.23655913978494
01121,110.0702264202229,23.96041995107366,48.29328621908127,36.03927105666155,7.149552833078101,46.88208269525268
01123,119.9331152716593,14.83226211453744,46.90675477239354,40.36974725274725,7.778395604395604,53.07692307692308
01125,145.0084512155591,41.34282544570502,38.96628849270665,51.29964354066986,12.07968421052631,37.93181818181818
01127,120.5183132036847,24.69059365404299,64.35823950870011,42.37390097087379,11.34405436893204,53.63495145631068
01129,22.68152586206896,2.577987068965517,149.5,53.48647222222222,7.457902777777779,61.55555555555556
01131,40.85055357142858,11.65365714285714,80.28928571428571,38.29930188679245,21.23583018867924,39.50943396226415
01133,71.89828687782806,77.62150045248869,76.54932126696832,32.96468468468468,5.182663663663663,53.74774774774774
02020,160.3949838903743,26.67053743315508,13.76864973262032,94.71244812091503,21.6126237745098,45.09640522875817
02050,5.432299319727891,3.104704081632653,37.18367346938776,1.14168,0.431,62.04
02060,8.314,1.002,34.5,4.2955,1.729,47.5
02068,39.71267175572519,15.89842748091603,16.25190839694656,28.22715789473684,8.40342105263158,68.05263157894737
02070,5.372471544715446,3.019934959349594,29.59349593495935,35.60591176470588,7.342264705882354,39.5
02090,124.1345143918292,21.02097585886722,24.3219591457753,26.40125367647059,9.40033455882353,75.04779411764706
02100,18.99473076923077,15.50596153846154,17.03846153846154,7.929666666666667,7.206666666666666,115.0
02105,31.184,6.193730158730159,30.53968253968254,17.84766666666667,17.307,130.6666666666667
02110,123.160561732852,22.04010180505415,26.51407942238267,35.24107142857143,13.75677551020408,85.89795918367346
02122,56.0332314028314,14.84163603603604,39.33616473616473,24.14436690647483,5.358084892086331,54.73237410071943
02130,112.2777634285714,113.7791291428571,12.66857142857143,53.79952173913044,12.15630434782609,64.34782608695652
02150,123.6639034090909,20.90289583333333,21.1344696969697,21.94190683229814,8.545248447204969,41.57142857142857
02158,5.204203703703704,4.572296296296296,41.21296296296296,1.237929906542056,0.4406168224299065,58.94859813084112
02170,89.02576172321768,20.83782844071674,14.58539839878002,47.66436217008798,13.78230205278593,79.05865102639297
02180,5.836083333333334,6.96475,34.04166666666666,1.5089375,1.2061875,62.6875
02185,14.0847476635514,18.91416355140187,24.76635514018692,16.79238505747126,11.8356551724138,73.50574712643679
02188,4.323140127388536,1.70556050955414,37.69426751592356,1.711,0.5525625,54.6875
02195,111.3560188679245,21.65015094339623,30.9811320754717,56.399,23.984,67.0
02198,14.79016571428572,3.924462857142857,27.08,35.99325,5.201624999999999,138.0
02220,128.585625,21.92415131578947,30.1875,30.80528571428571,13.52967142857143,81.92857142857143
02230,25.69740000000001,5.7666,6.8,100.9205,23.821,73.0
02240,9.518611111111111,3.423785714285714,43.48809523809524,36.34940243902439,10.13675609756097,78.32926829268293
02261,131.16290562249,83.81565863453815,8.058232931726907,45.4285322580645,8.223290322580645,88.90322580645162
02275,197.4832826086956,20.98347826086956,21.91304347826087,7.3506,2.4732,43.8
02290,19.00126666666667,20.5948,23.26666666666667,27.4585,6.580375,70.5
04001,10.91947375690608,5.860837016574584,156.2638121546961,19.48606893203883,6.333195145631068,95.2504854368932
04003,76.43150460744565,10.42388499815702,34.39568743088832,48.15415336374003,11.11860205245154,51.70581527936146
04005,110.6732588120502,21.02264410293938,63.42749115745823,28.23325756847669,10.70386448822681,83.22729456991831
04007,59.83645742506813,9.22742166212534,110.3889645776567,40.04151801801802,9.173680180180181,59.05555555555556
04009,100.8963191981496,14.44997147262914,22.02390131071704,31.80698387096775,6.950413978494624,68.03225806451613
04011,96.37918129770993,9.635080152671756,62.7442748091603,23.2467037037037,8.578574074074075,47.55555555555556
04012,47.3208053917439,5.658003369839933,73.92333614153328,23.81026969453376,11.9430192926045,76.16197749196141
04013,152.0181677041036,41.41868722948553,14.0087940445912,79.221286405494,15.79148445060091,33.57710316840955
04015,153.7644785375518,25.61212661343579,32.71357387284625,29.16150819672131,9.525468644288317,56.22300286234712
04017,75.82879020807833,13.44780318237454,46.68641370869033,19.89687485380117,6.195641520467835,72.45614035087719
04019,139.0673362145785,20.31203013723044,19.19513455711994,80.55818595294325,15.68364348814834,46.53511764191376
04021,117.0964555562635,31.56846826812794,21.82757741812157,41.67927571757804,9.191110203226483,54.16425728053635
04023,66.17595426704779,11.68959126173949,66.69497754185382,36.60491839762612,8.915927299703265,72.18100890207715
04025,91.6471102459246,16.38569984874797,33.13892779116016,36.60454893168029,11.77421471907149,54.2025850699024
04027,123.5683380004375,13.98377740100634,23.61255742725881,35.04246550165712,10.35478577884905,59.80566435673396
05001,20.13514409221902,12.88575360230548,72.67723342939482,26.07552112676057,9.344683098591547,65.35915492957747
05003,34.19364191616767,16.7636119760479,44.82155688622755,17.67604210526316,6.641536842105265,81.2
05005,127.0767031578947,24.81783842105263,36.33578947368421,37.40902919708029,6.994576642335767,77.3029197080292
05007,144.5864102286216,56.79397491871806,26.55731021313929,42.5272975811585,12.80229185232336,59.37587523870146
05009,89.781885665529,46.73911035267349,29.09556313993174,25.21538419618529,7.349049046321526,86.22615803814713
05011,43.80564887640449,5.737828651685392,49.14325842696629,22.71028301886792,4.854283018867926,54.26415094339622
05013,104.3184390243902,102.7735691056911,46.17479674796748,31.08808333333333,7.826187500000001,90.91666666666667
05015,58.84562212943634,19.49338343771747,85.20737647877523,36.20768055555556,9.061083333333332,60.15277777777778
05017,47.66607142857142,7.033428571428571,188.1714285714286,22.4556,6.235149999999999,77.7
05019,144.6475922619048,70.44601339285715,23.39880952380953,41.33603424657534,9.477301369863014,76.43835616438356
05021,55.62611621856028,9.755224631396358,33.20121422376409,21.95777358490566,9.027811320754717,71.88679245283019
05023,55.38275776892431,14.2487171314741,76.21673306772908,56.24915047021945,10.16034169278997,49.7398119122257
05025,9.807875000000001,2.8135625,406.3125,42.84427777777777,5.849819444444445,55.0
05027,113.6798293269231,27.28005528846154,83.69711538461539,24.37516355140187,5.62057476635514,148.3504672897196
05029,92.16210094212653,12.8628465679677,84.0592193808883,17.37070535714286,6.87203125,71.05357142857143
05031,171.5001793241053,74.4573222346926,12.23980546202768,50.78059063625451,14.24046098439376,65.32893157262905
05033,183.9594249116608,118.1116987632509,14.11042402826855,41.37910574712644,8.8853908045977,61.25977011494253
05035,156.8386236619718,19.49698929577465,50.36225352112676,30.00084567901235,10.13350617283951,66.69753086419753
05037,44.896984375,7.988168750000002,96.634375,27.87674100719424,9.426899280575538,88.79136690647482
05039,24.15279661016949,9.764283898305088,91.2457627118644,35.26011340206185,4.204061855670103,68.47422680412372
05041,48.02204294478528,7.859124744376278,49.75051124744376,28.40917204301075,4.945161290322581,53.41935483870968
05043,54.15193233082707,8.683347368421053,40.68421052631579,25.38853333333333,4.593355555555556,69.37777777777778
05045,77.67415715210356,19.57365074433657,26.79197411003236,50.49873899848254,11.0395751138088,58.83004552352048
05047,162.4938235995232,154.6353218116806,32.76281287246722,37.97521367521367,13.87858547008547,58.63247863247863
05049,36.89874666666667,5.866113333333334,117.2333333333333,16.71255555555556,5.618222222222222,60.69444444444444
05051,80.67121433976541,13.82661123723042,50.75198637911464,45.79191023339317,11.04105296229803,60.91023339317774
05053,43.77380191972077,19.49630104712042,35.37870855148342,41.15952317880794,8.527158940397351,61.24503311258278
05055,97.19883652968036,67.72952754946728,22.24901065449011,55.03460128617364,12.17128295819936,59.77813504823151
05057,58.73990542907181,35.72296322241682,34.91943957968476,24.23053787878788,7.21209090909091,81.50757575757575
05059,132.858410326087,51.05416304347826,48.90670289855073,27.43635099337748,7.655016556291391,52.50662251655629
05061,19.06076162790697,6.911191860465117,70.95348837209302,18.68422619047619,5.728130952380953,74.01190476190476
05063,70.19320554272518,21.69982294072363,66.12625096227868,17.84281967213115,5.728717213114754,71.8811475409836
05065,33.96691161178509,4.793053726169844,41.09878682842287,41.17015568862275,5.566155688622755,74.76047904191617
05067,94.57680651340998,14.83807279693487,20.95019157088123,28.99312195121951,8.210463414634145,75.6829268292683
05069,46.12381577363034,9.07360987357014,63.22396146899458,27.1581633027523,6.431091743119266,76.31743119266055
05071,141.0282055749129,31.96491056910569,33.97677119628339,30.39697452229299,7.639541401273886,68.40764331210191
05073,22.62064130434783,14.04010869565217,40.69565217391305,17.85706716417911,5.757828358208956,87.33582089552239
05075,132.846550872093,79.56586627906978,16.89389534883721,50.00387195121952,13.83981707317073,54.24390243902439
05077,33.06715384615384,4.567365384615385,151.4038461538462,64.10744444444445,18.34659259259259,39.74074074074074
05079,11.50210204081633,1.430377551020408,91.72448979591837,24.86028915662651,10.19156626506024,49.86746987951807
05081,39.28367813765183,5.785576923076922,152.914979757085,37.09510714285715,9.167017857142858,52.33035714285715
05083,17.23076300578035,5.753564547206166,63.92292870905587,23.68932456140351,6.6125,76.71929824561404
05085,68.45130453563715,14.87235097192225,29.6957343412527,46.92410782608696,9.09779652173913,53.13913043478261
05087,75.2436253101737,98.02486600496277,132.0471464019851,24.9255125,6.464587499999999,91.3125
05089,52.79714622641509,18.40331839622641,71.32193396226415,32.83971428571429,7.66517006802721,68.80272108843538
05091,100.3742297661871,58.16929676258992,21.58992805755396,34.53135735735735,8.247018018018016,43.4954954954955
05093,114.0796307596513,46.62721793275218,26.30884184308842,22.93963157894737,6.362454887218045,69.56390977443608
05095,25.1313786407767,13.96042718446602,228.6699029126214,14.63375531914893,3.886297872340426,65.07446808510639
05097,49.10220603907638,31.07367673179396,92.51865008880995,34.1777011494253,10.86012643678161,45.17241379310344
05099,29.79549438202248,11.95952247191011,56.30898876404494,19.85074590163935,9.966614754098362,79.04918032786885
05101,12.28171747211896,5.506226765799257,166.1115241635688,17.12713043478261,3.627,69.08695652173913
05103,79.35117150063051,63.83301387137453,45.93947036569988,56.27927906976744,12.70379069767442,68.81395348837209
05105,46.33190588235293,20.41906862745098,60.90196078431372,9.531659793814434,3.334463917525773,77.42268041237114
05107,137.5255725047081,17.40915065913372,24.67796610169492,18.59488095238095,6.645047619047618,104.2857142857143
05109,122.166500622665,108.8608729763387,30.89290161892902,12.53932051282051,7.045384615384615,48.89102564102564
05111,109.5744256900212,85.95008386411888,19.66772823779193,76.43263095238096,13.26088095238095,69.44047619047619
05113,55.28716905901118,8.142948963317385,99.73684210526316,20.9209020979021,7.410853146853147,80.07342657342657
05115,170.254391121397,26.89405217757206,34.71575846833579,24.77194525547445,8.286200729927009,79.77919708029196
05117,14.09006006006006,2.440492492492493,99.35735735735736,21.80345323741007,8.758712230215826,75.01438848920863
05119,137.0276885002552,44.88668209862226,26.26585331910748,95.33777573719605,15.16255199172271,49.93222969477496
05121,125.2112106084243,23.71031981279251,45.3588143525741,40.51952054794521,8.698739726027396,57.6986301369863
05123,29.81623776223775,7.404433566433567,132.965034965035,39.8275633802817,12.84346009389671,62.4131455399061
05125,102.9638566575199,36.24625062067163,36.34561609826212,44.62406504065041,9.678052393857273,57.12737127371274
05127,19.19937931034483,2.670946360153256,92.50191570881226,29.02246153846153,9.293489510489511,78.58041958041959
05129,53.04774520069809,30.06833158813265,138.4066317626527,8.449021505376344,7.252709677419356,67.80645161290323
05131,126.6346041740361,45.58565104350902,24.60930314821366,36.67299626865671,9.840964179104477,75.40149253731343
05133,42.52919230769231,8.449408026755853,55.07692307692308,33.56781118881119,8.781580419580418,46.9020979020979
05135,55.07674891774891,27.42465367965368,70.94588744588745,39.34063333333333,8.012477777777777,62.62222222222222
05137,17.96667941507311,5.775507311586051,67.3408323959505,32.59253333333334,5.798539393939394,69.55757575757576
05139,172.3514412932502,23.32356608054453,32.66988088485536,28.90635106382979,8.11354255319149,69.56382978723404
05141,17.4252145785877,19.7129312072893,39.7006833712984,33.28646575342466,8.652082191780822,69.26027397260275
05143,157.860267906815,99.16676243045897,17.41698539638386,43.21541816758027,14.11978621769773,55.66483946750196
05145,54.8102355134825,17.46914658634538,37.74325874928284,37.62403806228374,8.681133217993079,60.98961937716263
05147,10.89010112359551,1.382842696629214,109.7977528089888,32.39816,6.44836,65.04
05149,110.3986776119403,19.31388656716418,31.5865671641791,28.9496724137931,6.454586206896552,68.98275862068965
06001,171.9418054285537,59.93990200743391,15.28217169731951,101.2583797447,16.88923291908002,34.81083056852049
06003,19.89723346303502,13.76988326848249,77.1011673151751,35.29003846153846,12.78723076923077,84.96153846153847
06005,33.56894210813763,9.626342435827416,44.76843255051885,39.52815460526315,9.559713815789474,48.88157894736842
06007,145.6668437898315,23.66280413539159,29.86630788840108,32.08747041272999,8.679577324714073,51.47886623570363
06009,54.15177173548172,6.586064115474993,60.42463914065122,36.65012865497076,6.40940350877193,60.30409356725146
06011,63.05805984042554,7.472412234042552,113.7207446808511,16.78417015706806,12.32883769633508,50.04973821989529
06013,181.1582712538589,40.85265111612444,17.2195203039658,60.47032789591223,15.44458384309156,37.36789979609671
06015,101.5079833178869,11.44917516218721,40.98980537534754,48.56248557692308,13.81745192307692,58.76442307692308
06017,124.793201182703,17.96250252556363,34.27417765184181,36.57666590612777,9.584219035202088,46.94198174706649
06019,166.9874893719807,39.43400282953761,23.7450885668277,117.1545341957255,14.54613250843645,42.15343082114736
06021,121.1396623544631,10.57367917205692,26.94566623544631,41.75967781690142,10.19848767605634,43.24823943661972
06023,168.1923301143583,23.44672986022872,42.43468869123253,42.01248613251155,11.90257858243451,75.15870570107859
06025,122.4883724097675,13.53142329020333,28.41725848817978,36.47417027972028,14.28025594405594,44.98671328671329
06027,66.31424945533769,9.496980392156862,47.89542483660131,38.36002380952381,8.03674603174603,76.2936507936508
06029,144.5989934498265,34.73958713373442,29.77912157861235,42.86332341205651,14.29206168446026,50.47190768898954
06031,172.6938197164079,18.68738757596218,21.82072923700203,42.73541297631307,11.40912358393409,38.97631307929969
06033,80.9275520361991,20.41849321266968,85.75301659125189,22.2477239165329,6.867935794542537,61.1701444622793
06035,33.18018509895227,6.198323632130384,60.30616996507567,37.64969130434783,10.40838695652174,70.3
06037,171.0166882100653,38.49824627255352,15.42481990134497,83.3215818383073,20.7391211205245,34.15393588488229
06039,114.5728825555904,14.88978077043533,37.14093329157532,33.35158172588832,8.905456852791879,43.52284263959391
06041,173.8422059280944,34.30408270057634,20.37613210136309,53.49643512658228,14.74112262658228,37.05300632911393
06043,13.11851033834586,3.892302631578947,132.0479323308271,37.81916942148761,8.806450413223137,62.23553719008265
06045,45.42513163919413,7.619265796703297,120.5549450549451,22.61879078014185,6.531225768321515,61.67139479905438
06047,144.4114593690781,23.22529829450452,28.72310779177349,39.95984408300617,13.24352776219854,43.60628154795289
06049,14.76690638297872,6.59224255319149,45.53191489361702,21.0729375,5.8729375,69.91666666666667
06051,92.66666778523489,22.7889606903164,29.86673058485139,38.14551737451738,7.96830115830116,61.72200772200772
06053,146.20137494998,22.75452070828332,28.72674069627851,42.23745411985018,13.67257584269663,39.33957553058676
06055,136.0587273240072,21.42619675090253,29.6173285198556,38.71756809338521,10.36393482490272,57.20817120622568
06057,99.31332728397608,19.41363951330171,55.39781398226438,34.24076056338028,9.041469483568076,61.12676056338028
06059,164.5368826963496,41.35815504818675,13.91595610822514,62.26462633761712,18.61429509497722,32.49252470431622
06061,143.0158397402462,39.17482484873774,24.05359378259962,140.8920572862838,19.68038446773955,32.21570943451942
06063,21.3949214559387,9.403808429118772,74.37978927203065,25.6074829787234,5.963210638297872,63.85744680851064
06065,172.4158073427953,50.18596745303888,17.7556945224971,44.97973086871209,15.15851823938637,38.89341776667856
